x y z nx ny nz
-0.043945 -0.021849 0.636306 0.071117 -0.997372 0.013802
-0.035952 -0.021309 0.636371 0.065711 -0.997480 0.026765
-0.028066 -0.020827 0.636327 0.059483 -0.997527 0.037443
-0.020058 -0.020384 0.636176 0.056615 -0.997746 0.036021
-0.012154 -0.019947 0.636231 0.055402 -0.998248 0.020771
-0.003986 -0.019549 0.636108 0.069070 -0.997555 0.010681
0.003929 -0.018210 0.635793 0.368738 -0.929354 -0.018268
0.008262 -0.016254 0.637186 0.608400 -0.793171 -0.027000
-0.078167 -0.012237 0.635968 -0.920106 -0.391392 -0.014763
0.007648 -0.015698 0.634184 0.524814 -0.850639 -0.031354
0.011486 -0.012450 0.636133 0.800512 -0.598528 -0.030748
-0.080155 -0.001856 0.635899 -0.997206 -0.074064 -0.009732
-0.079673 -0.004870 0.636120 -0.995048 -0.099184 -0.006466
0.014673 -0.004204 0.636163 0.993129 -0.115828 -0.016684
-0.080468 0.004522 0.636037 -0.996724 -0.080467 -0.008201
-0.079774 0.001962 0.635679 -0.997028 -0.076397 -0.009941
0.014423 0.003842 0.636160 0.996999 0.075764 -0.015922
-0.080677 0.011793 0.636142 -0.996105 0.087671 -0.009427
-0.079760 0.015343 0.635188 -0.951660 0.306842 -0.013868
0.013804 0.011953 0.636089 0.994441 0.104047 -0.016178
-0.080043 0.016165 0.637649 -0.947174 0.320431 -0.013626
-0.077281 0.020208 0.636090 -0.816277 0.577486 -0.014220
0.011962 0.019911 0.636221 0.908906 0.416752 -0.014413
-0.073024 0.024841 0.635792 -0.600276 0.799702 -0.012029
-0.068223 0.026616 0.635952 -0.294929 0.955490 -0.007446
-0.060062 0.027376 0.635990 -0.055614 0.998439 0.005093
-0.051990 0.027744 0.636091 -0.045485 0.998853 0.014975
-0.043986 0.028038 0.636274 -0.051500 0.998626 0.009682
-0.036058 0.028581 0.636213 -0.068276 0.997619 0.009750
-0.028043 0.029163 0.636556 -0.071360 0.997449 0.002042
-0.020169 0.029742 0.636251 -0.077459 0.996995 -0.001092
-0.012048 0.030354 0.636242 -0.078469 0.996915 -0.001492
-0.004066 0.030891 0.636071 0.007179 0.999966 0.004100
0.004068 0.028641 0.636186 0.435114 0.900293 -0.012156
0.008895 0.025084 0.635756 0.714392 0.699559 -0.016137
-0.062781 -0.024033 0.642315 0.080443 -0.996733 0.007242
-0.074303 -0.018302 0.643980 -0.683866 -0.729608 -0.000417
-0.068109 -0.022027 0.643987 -0.305667 -0.952138 0.000277
-0.059985 -0.022983 0.643932 0.048578 -0.998799 0.006371
-0.051927 -0.022327 0.644192 0.079804 -0.996740 0.011835
-0.043963 -0.021702 0.644060 0.075513 -0.997091 0.010347
-0.036075 -0.021128 0.643987 0.073061 -0.997270 0.010754
-0.027785 -0.020543 0.644046 0.064891 -0.997820 0.012050
-0.019968 -0.020081 0.643938 0.048754 -0.998713 0.013955
-0.012037 -0.019728 0.643823 0.045037 -0.998931 0.010444
-0.004064 -0.019406 0.643884 0.060808 -0.998106 0.009326
0.004000 -0.018216 0.643962 0.348737 -0.937216 -0.003105
0.008484 -0.016249 0.644104 0.618091 -0.785942 -0.016084
-0.078268 -0.012065 0.643885 -0.924723 -0.380634 -0.002341
0.007627 -0.015839 0.644455 0.470418 -0.882336 -0.013807
0.011676 -0.012373 0.644131 0.820578 -0.571453 -0.009641
-0.080171 -0.002258 0.643859 -0.996717 -0.080947 -0.001779
-0.079675 -0.004735 0.644038 -0.995395 -0.095853 -0.001209
0.014696 -0.004236 0.644015 0.993116 -0.116963 -0.006317
-0.080471 0.004185 0.643946 -0.997085 -0.076192 -0.003979
-0.079815 0.001724 0.644599 -0.997157 -0.075275 -0.003269
0.014504 0.004076 0.643970 0.997362 0.071627 -0.011778
-0.080652 0.011526 0.643988 -0.996531 0.082879 0.007609
-0.079753 0.015383 0.643596 -0.954653 0.297464 0.012340
0.013865 0.012006 0.644067 0.994150 0.107426 -0.011163
-0.080021 0.016007 0.643303 -0.950286 0.311306 0.006664
-0.077299 0.020173 0.643948 -0.823101 0.567868 0.005517
-0.071896 0.023661 0.641661 -0.383147 0.923680 0.003799
0.012068 0.019827 0.643792 0.903292 0.429014 -0.003121
-0.072955 0.024812 0.643617 -0.569709 0.821813 0.007466
-0.068004 0.026554 0.643954 -0.284105 0.958774 0.006137
-0.060061 0.027367 0.643946 -0.055166 0.998477 0.000612
-0.052029 0.027584 0.644207 -0.036246 0.999342 0.001303
-0.043853 0.027991 0.644345 -0.051387 0.998656 0.006754
-0.036006 0.028452 0.643727 -0.063488 0.997884 0.014051
-0.028038 0.028954 0.643956 -0.072392 0.997268 0.014707
-0.019912 0.029541 0.643977 -0.078979 0.996712 0.018071
-0.012155 0.030128 0.644158 -0.077509 0.996762 0.021387
-0.004515 0.030719 0.644028 -0.015810 0.999647 0.021355
0.003938 0.028732 0.644012 0.407837 0.913020 0.007976
0.008980 0.024942 0.644378 0.740089 0.672505 -0.002042
-0.074313 -0.018300 0.651924 -0.674384 -0.738381 -0.000005
-0.068012 -0.022048 0.651994 -0.300742 -0.953705 0.001069
-0.059975 -0.022935 0.652023 0.058301 -0.998299 0.000559
-0.051942 -0.022269 0.652098 0.079026 -0.996872 0.000214
-0.044015 -0.021663 0.652083 0.074594 -0.997214 0.000130
-0.036061 -0.021063 0.652068 0.070779 -0.997490 -0.002151
-0.028146 -0.020526 0.651826 0.065414 -0.997853 -0.003224
-0.019979 -0.020059 0.651895 0.049973 -0.998751 -0.000040
-0.012130 -0.019726 0.651828 0.043831 -0.999037 0.002175
-0.004014 -0.019381 0.652210 0.056404 -0.998406 0.001941
0.004090 -0.018224 0.651891 0.341446 -0.939868 -0.007898
0.008462 -0.016378 0.652478 0.609283 -0.792811 -0.014995
-0.078224 -0.012160 0.651908 -0.922329 -0.386385 -0.003995
0.011757 -0.012392 0.652011 0.825751 -0.563926 -0.011091
-0.080155 -0.002260 0.652187 -0.996524 -0.082791 -0.009204
-0.079694 -0.004953 0.651931 -0.994901 -0.100602 -0.007213
0.014748 -0.004216 0.652110 0.992559 -0.121585 -0.006644
-0.080512 0.004169 0.652010 -0.997648 -0.068399 -0.004550
-0.079891 0.002141 0.652428 -0.997199 -0.074413 -0.007568
0.014600 0.003933 0.652149 0.997897 0.064199 -0.008922
-0.080612 0.011437 0.651884 -0.996408 0.084665 0.001558
-0.079709 0.015291 0.651932 -0.938467 0.345335 0.004831
0.013971 0.011944 0.651932 0.993612 0.112264 -0.011524
-0.080023 0.016054 0.652402 -0.950808 0.309672 -0.008228
-0.077294 0.020126 0.651864 -0.826094 0.563531 0.000823
-0.071432 0.023958 0.649229 -0.402344 0.915470 0.005825
0.012101 0.019827 0.652046 0.899743 0.436418 -0.001763
-0.073021 0.024772 0.652209 -0.576483 0.817108 -0.001334
-0.068346 0.026412 0.652029 -0.296074 0.955158 0.003795
-0.060047 0.027425 0.652037 -0.062491 0.998044 -0.001709
-0.052107 0.027627 0.651941 -0.030329 0.999529 -0.004631
-0.044135 0.027962 0.652006 -0.047840 0.998850 -0.003083
-0.035982 0.028314 0.651779 -0.059184 0.998247 0.000257
-0.028094 0.028920 0.651723 -0.069731 0.997554 0.004823
-0.020146 0.029390 0.652203 -0.070954 0.997407 0.011994
-0.012084 0.030030 0.652336 -0.081159 0.996635 0.011522
-0.004106 0.030536 0.651827 -0.001384 0.999920 0.012581
0.004060 0.028533 0.652400 0.407035 0.913361 0.009726
0.008943 0.025003 0.651676 0.730569 0.682838 -0.000793
-0.074372 -0.018211 0.659979 -0.684565 -0.728949 -0.001819
-0.068147 -0.021987 0.660025 -0.304568 -0.952490 -0.001331
-0.060171 -0.022938 0.659946 0.043593 -0.999039 -0.004514
-0.052066 -0.022320 0.659960 0.079785 -0.996741 -0.011919
-0.043942 -0.021663 0.660027 0.073160 -0.997230 -0.013390
-0.035935 -0.021165 0.660106 0.068022 -0.997592 -0.013567
-0.028044 -0.020621 0.659829 0.064463 -0.997790 -0.016100
-0.020085 -0.020154 0.659892 0.056348 -0.998273 -0.016589
-0.011971 -0.019725 0.659840 0.047109 -0.998837 -0.010308
-0.003991 -0.019388 0.660061 0.056880 -0.998358 -0.006854
0.004042 -0.018304 0.659984 0.326314 -0.945234 -0.007206
0.008450 -0.016424 0.660398 0.606256 -0.795195 -0.010908
-0.078297 -0.012065 0.659942 -0.924477 -0.381220 -0.003587
0.011822 -0.012410 0.660042 0.827288 -0.561729 -0.007405
-0.080183 -0.002565 0.660079 -0.996604 -0.082057 -0.006842
-0.079684 -0.005120 0.659909 -0.993868 -0.110380 -0.006498
0.014771 -0.004229 0.660168 0.993676 -0.112232 -0.003566
-0.080525 0.004230 0.660060 -0.998095 -0.061661 -0.001898
-0.079903 0.001773 0.660270 -0.997800 -0.066192 -0.003587
0.014608 0.003982 0.660113 0.997949 0.063584 0.007354
-0.080624 0.011553 0.660032 -0.995666 0.092890 -0.004475
-0.079744 0.015070 0.660024 -0.957312 0.289029 0.003961
0.014023 0.011860 0.659953 0.993048 0.117656 0.003595
-0.077314 0.020057 0.659864 -0.831620 0.555345 0.000760
-0.071339 0.023970 0.659095 -0.302759 0.953057 0.004436
0.011990 0.020029 0.660286 0.899663 0.436580 -0.001929
-0.073321 0.024588 0.660202 -0.579240 0.815157 0.000396
-0.068319 0.026391 0.659930 -0.287577 0.957757 -0.000107
-0.059996 0.027349 0.659774 -0.063913 0.997860 0.013784
-0.051885 0.027673 0.660082 -0.040206 0.999189 0.002377
-0.043885 0.027959 0.660046 -0.046482 0.998904 -0.005413
-0.035957 0.028366 0.660163 -0.054950 0.998484 -0.003036
-0.027914 0.028826 0.660117 -0.060053 0.998180 0.005430
-0.019835 0.029466 0.659897 -0.072459 0.997352 0.006262
-0.012035 0.030009 0.659956 -0.083331 0.996514 0.003940
-0.004181 0.030474 0.660267 0.004773 0.999942 0.009639
0.004234 0.028401 0.659962 0.419441 0.907733 0.009497
0.009029 0.024870 0.660244 0.706232 0.707981 0.000259
-0.074262 -0.018346 0.668031 -0.673652 -0.739043 -0.003047
-0.068019 -0.022064 0.668095 -0.300237 -0.953862 -0.002315
-0.059910 -0.023014 0.668041 0.039832 -0.999137 -0.011807
-0.052042 -0.022439 0.667823 0.074565 -0.997040 -0.018739
-0.043967 -0.021892 0.667988 0.073752 -0.997076 -0.020003
-0.035993 -0.021267 0.668009 0.069965 -0.997351 -0.019905
-0.028013 -0.020757 0.667752 0.060865 -0.997958 -0.019372
-0.020029 -0.020315 0.668012 0.055395 -0.998242 -0.021099
-0.012012 -0.019885 0.667951 0.053216 -0.998365 -0.020866
-0.004022 -0.019486 0.668032 0.062080 -0.997937 -0.016335
0.004019 -0.018391 0.668089 0.325954 -0.945305 -0.012371
0.008628 -0.016445 0.667986 0.612654 -0.790201 -0.015401
-0.078266 -0.012159 0.667953 -0.922214 -0.386662 -0.003609
0.011989 -0.012303 0.668016 0.838275 -0.545174 -0.009033
-0.080206 -0.002868 0.667918 -0.996229 -0.086759 0.000888
-0.079722 -0.005128 0.667998 -0.994051 -0.108912 0.001018
0.014795 -0.004165 0.668116 0.994023 -0.109170 -0.000601
-0.080523 0.004278 0.667955 -0.998046 -0.062483 -0.000103
-0.079897 0.001765 0.668213 -0.998008 -0.063095 0.000027
0.014532 0.003957 0.667931 0.997784 0.066254 0.006174
-0.080669 0.011508 0.668066 -0.995713 0.092498 0.000298
-0.079788 0.015045 0.667726 -0.957380 0.288825 -0.001755
0.013983 0.012066 0.668027 0.993507 0.113664 0.004973
-0.077366 0.019923 0.667825 -0.829806 0.558051 -0.001065
0.012062 0.019902 0.668126 0.902518 0.430646 -0.002436
-0.073360 0.024560 0.667863 -0.584759 0.811207 -0.000789
-0.068122 0.026440 0.668100 -0.288760 0.957401 -0.001355
-0.059996 0.027241 0.667663 -0.062268 0.998046 0.005152
-0.052015 0.027642 0.668149 -0.051509 0.998671 0.001858
-0.044074 0.028068 0.668330 -0.048145 0.998836 -0.003012
-0.035953 0.028397 0.668118 -0.049194 0.998787 -0.001975
-0.028029 0.028810 0.667967 -0.055916 0.998434 0.001602
-0.020172 0.029257 0.667839 -0.069817 0.997541 0.006115
-0.011872 0.029925 0.667965 -0.076509 0.996946 0.015659
-0.004195 0.030395 0.668259 -0.004248 0.999913 0.012455
0.003906 0.028479 0.667907 0.417405 0.908706 0.005069
0.008803 0.025045 0.667844 0.722112 0.691775 -0.001180
-0.074383 -0.018281 0.675994 -0.674663 -0.738092 -0.007063
-0.067975 -0.022125 0.676057 -0.306160 -0.951950 -0.007622
-0.059876 -0.023141 0.676223 0.032996 -0.999411 -0.009474
-0.052057 -0.022574 0.676037 0.075609 -0.997093 -0.009442
-0.044117 -0.022015 0.675923 0.070131 -0.997434 -0.014359
-0.036110 -0.021476 0.676005 0.067106 -0.997541 -0.020192
-0.028010 -0.020949 0.675981 0.062524 -0.997819 -0.021144
-0.019965 -0.020463 0.675896 0.055835 -0.998253 -0.019320
-0.012002 -0.020056 0.675984 0.053878 -0.998373 -0.018656
-0.003931 -0.019633 0.676084 0.066439 -0.997638 -0.017474
0.004140 -0.018468 0.676002 0.332596 -0.942944 -0.015398
0.008624 -0.016519 0.676126 0.580438 -0.814167 -0.014941
-0.078352 -0.012060 0.675916 -0.926132 -0.377187 -0.003223
0.011999 -0.012400 0.676184 0.842946 -0.537977 -0.004791
-0.080187 -0.002535 0.675577 -0.996822 -0.078718 0.012235
-0.079704 -0.005066 0.676277 -0.994618 -0.103114 0.010082
0.014768 -0.004215 0.676110 0.994286 -0.106706 0.003020
-0.080510 0.004062 0.675901 -0.998000 -0.062735 0.007766
-0.079908 0.002172 0.676310 -0.997737 -0.066785 0.007854
0.014489 0.004059 0.675940 0.997606 0.069050 0.003814
-0.080607 0.011475 0.675983 -0.995845 0.090724 0.007846
-0.079697 0.014964 0.675421 -0.940232 0.340535 0.000820
0.013935 0.011916 0.676097 0.994527 0.104278 0.006521
-0.077357 0.019991 0.675861 -0.829678 0.558218 -0.005089
-0.071869 0.023837 0.676602 -0.426223 0.904567 -0.009625
0.012130 0.019813 0.675616 0.908989 0.416821 -0.000324
-0.073231 0.024638 0.676439 -0.590297 0.807180 0.003245
-0.068092 0.026437 0.676043 -0.269651 0.962947 -0.004672
-0.059820 0.027314 0.676004 -0.052920 0.998572 -0.007372
-0.052037 0.027708 0.675787 -0.050258 0.998736 0.000921
-0.043992 0.028038 0.675703 -0.050540 0.998720 0.001961
-0.035990 0.028403 0.676106 -0.050211 0.998737 -0.001824
-0.027679 0.028821 0.676203 -0.053872 0.998539 -0.004235
-0.019706 0.029179 0.676197 -0.060618 0.998157 0.002936
-0.012356 0.029803 0.675988 -0.075569 0.997106 0.008280
-0.004353 0.030429 0.675898 -0.017276 0.999830 0.006438
0.004156 0.028400 0.675929 0.398543 0.917150 -0.000132
0.008924 0.024968 0.676196 0.722476 0.691395 0.001234
-0.063343 -0.024121 0.683190 0.054354 -0.998128 0.028032
-0.074504 -0.018239 0.683795 -0.687913 -0.725598 -0.016831
-0.068068 -0.022139 0.684186 -0.305081 -0.952307 -0.006093
-0.060015 -0.023124 0.683967 0.037340 -0.999302 0.001034
-0.052115 -0.022621 0.683906 0.065984 -0.997805 -0.005547
-0.044091 -0.022091 0.683987 0.064264 -0.997870 -0.011222
-0.036006 -0.021595 0.683930 0.064082 -0.997835 -0.014793
-0.027992 -0.021078 0.683977 0.062662 -0.997903 -0.016244
-0.020033 -0.020613 0.683885 0.056340 -0.998274 -0.016574
-0.011949 -0.020175 0.684034 0.054389 -0.998369 -0.017354
-0.003938 -0.019767 0.683948 0.065870 -0.997648 -0.018972
0.003976 -0.018657 0.684013 0.325964 -0.945208 -0.018154
0.008695 -0.016573 0.684558 0.599969 -0.799875 -0.015424
-0.078312 -0.012160 0.684073 -0.930282 -0.366835 -0.002624
0.011956 -0.012541 0.684030 0.845947 -0.533105 -0.013125
-0.080131 -0.002067 0.683753 -0.996476 -0.083336 0.009485
-0.079665 -0.004787 0.684220 -0.995951 -0.089279 0.010559
0.014735 -0.004275 0.684065 0.994502 -0.104673 -0.003134
-0.080433 0.004159 0.683994 -0.997680 -0.067646 0.007657
-0.079846 0.002167 0.684354 -0.997186 -0.074255 0.010296
0.014477 0.004099 0.683947 0.997497 0.070687 0.001704
-0.080549 0.011558 0.683978 -0.996146 0.087684 0.002003
-0.079770 0.015060 0.683673 -0.963660 0.267129 0.000892
0.013904 0.011990 0.684032 0.995186 0.098005 -0.000400
-0.080015 0.016032 0.683422 -0.958707 0.284391 0.001457
-0.077368 0.020089 0.683986 -0.831080 0.556090 -0.008362
0.012097 0.019897 0.683758 0.904597 0.426256 -0.003125
-0.073095 0.024724 0.684198 -0.600145 0.799882 -0.003737
-0.068308 0.026428 0.684022 -0.286143 0.958187 -0.000577
-0.060051 0.027252 0.684166 -0.059237 0.998242 -0.002133
-0.051851 0.027638 0.683892 -0.046613 0.998900 -0.005038
-0.044169 0.028061 0.683614 -0.051480 0.998671 -0.002377
-0.036055 0.028454 0.684060 -0.054421 0.998501 -0.005867
-0.028135 0.028843 0.684288 -0.054371 0.998488 -0.008067
-0.019880 0.029379 0.684346 -0.054360 0.998487 -0.008267
-0.011851 0.029751 0.683899 -0.070798 0.997490 -0.001203
-0.004306 0.030284 0.683692 -0.015449 0.999871 0.004429
0.004100 0.028337 0.683987 0.404706 0.914442 0.003009
0.009029 0.024879 0.683353 0.691006 0.722828 -0.005565
-0.074484 -0.018334 0.691722 -0.677029 -0.735950 0.002974
-0.068031 -0.022169 0.692166 -0.297502 -0.954721 -0.000109
-0.059882 -0.023164 0.692054 0.029920 -0.999532 -0.006367
-0.051912 -0.022691 0.691952 0.063985 -0.997820 -0.016147
-0.043971 -0.022175 0.691830 0.060398 -0.998012 -0.017995
-0.035977 -0.021713 0.691934 0.062998 -0.997807 -0.020306
-0.027934 -0.021212 0.692082 0.062739 -0.997805 -0.021211
-0.019967 -0.020728 0.691781 0.054770 -0.998303 -0.019792
-0.011974 -0.020345 0.691958 0.049689 -0.998435 -0.025679
-0.003952 -0.019976 0.691853 0.072441 -0.996957 -0.028802
0.004110 -0.018726 0.691894 0.333768 -0.942557 -0.013629
0.008855 -0.016620 0.692162 0.606662 -0.794949 -0.004188
-0.078398 -0.012029 0.692117 -0.937829 -0.347085 -0.002805
0.012225 -0.012380 0.691900 0.848754 -0.528648 -0.012191
-0.080116 -0.001137 0.691472 -0.996678 -0.080703 0.010991
-0.079633 -0.004475 0.692147 -0.996888 -0.078650 0.005340
0.014816 -0.004077 0.691974 0.997492 -0.070674 -0.003863
-0.080384 0.004318 0.692078 -0.997437 -0.071054 0.008368
-0.079808 0.002195 0.692197 -0.997065 -0.076115 0.008268
0.014463 0.003924 0.691972 0.997604 0.068901 0.006223
-0.080528 0.011655 0.691926 -0.996746 0.080603 0.000541
-0.079793 0.015132 0.692173 -0.966290 0.257453 -0.001271
0.013904 0.011888 0.691805 0.995671 0.092944 0.001118
-0.077375 0.020174 0.692056 -0.828316 0.560254 0.002688
0.012067 0.019916 0.691940 0.912903 0.408164 -0.003292
-0.073104 0.024668 0.691979 -0.583601 0.812038 0.001774
-0.068249 0.026459 0.691900 -0.277078 0.960847 -0.001126
-0.060212 0.027348 0.692224 -0.061769 0.998087 -0.002697
-0.052118 0.027605 0.692192 -0.044065 0.999029 0.000336
-0.044002 0.028060 0.692139 -0.055005 0.998476 -0.004397
-0.036252 0.028584 0.691702 -0.057106 0.998253 -0.015157
-0.028118 0.028977 0.691755 -0.052770 0.998515 -0.013546
-0.020219 0.029318 0.691913 -0.054599 0.998439 -0.011776
-0.012178 0.029789 0.692209 -0.066038 0.997805 -0.004829
-0.004326 0.030237 0.691908 -0.005685 0.999973 0.004581
0.003956 0.028392 0.692071 0.382736 0.923815 0.008900
0.008886 0.024916 0.691645 0.717537 0.696519 -0.001432
-0.074439 -0.018291 0.698635 -0.692183 -0.721538 0.016307
-0.068107 -0.022214 0.698597 -0.311001 -0.950334 0.012014
-0.059936 -0.023296 0.698750 0.018991 -0.999659 0.017896
-0.051786 -0.022890 0.699030 0.051306 -0.998252 0.029334
-0.043897 -0.022457 0.698768 0.060341 -0.998153 0.007093
-0.036039 -0.021985 0.698901 0.060161 -0.998179 0.004430
-0.028058 -0.021576 0.699153 0.064643 -0.997901 0.003942
-0.019902 -0.020962 0.698779 0.055834 -0.998434 0.003408
-0.011836 -0.020630 0.698704 0.044467 -0.998842 -0.018364
-0.004009 -0.020228 0.698408 0.074628 -0.996945 -0.023043
0.004073 -0.018976 0.698525 0.347000 -0.937803 -0.010766
0.009000 -0.016759 0.699127 0.625339 -0.780037 -0.022206
-0.078314 -0.012090 0.699316 -0.935718 -0.352601 0.010165
0.012539 -0.012113 0.698923 0.869200 -0.493815 -0.025242
-0.080158 -0.001980 0.700691 -0.987483 -0.107450 -0.115465
-0.079628 -0.004387 0.699116 -0.996111 -0.084602 -0.024592
0.014862 -0.004315 0.699376 0.997868 -0.061786 -0.021012
-0.080418 0.004412 0.699717 -0.997041 -0.064631 -0.041621
-0.079825 0.002551 0.698553 -0.997231 -0.074107 -0.006122
0.014594 0.003924 0.699497 0.996647 0.061257 -0.054239
-0.080549 0.011651 0.699550 -0.996255 0.081021 -0.030206
-0.079810 0.014982 0.699634 -0.965091 0.258858 -0.039898
0.013982 0.012140 0.699381 0.993515 0.105263 -0.042977
-0.077402 0.020092 0.699614 -0.832273 0.551714 -0.054166
0.012097 0.019926 0.699154 0.909599 0.415226 -0.014707
-0.072992 0.024773 0.699542 -0.566127 0.821485 -0.068287
-0.068165 0.026732 0.699907 -0.297015 0.953643 -0.048453
-0.060029 0.027817 0.699770 -0.065525 0.996436 -0.053119
-0.052140 0.028219 0.699821 -0.051887 0.997431 -0.049387
-0.043732 0.028596 0.699869 -0.060760 0.996280 -0.061115
-0.035456 0.028898 0.699497 -0.057017 0.998030 -0.026179
-0.027901 0.029302 0.699683 -0.055156 0.998187 -0.024108
-0.020178 0.029813 0.699852 -0.062808 0.997670 -0.026657
-0.012019 0.030196 0.699938 -0.060282 0.997812 -0.027158
-0.004026 0.030483 0.699657 0.002004 0.999618 -0.027571
0.003863 0.028574 0.699345 0.386617 0.922204 -0.008158
0.008780 0.024933 0.698159 0.745045 0.666817 -0.016218
-0.073014 -0.024193 0.708898 0.198776 0.344601 0.917463
-0.067695 -0.025229 0.708709 0.065877 0.252855 0.965259
-0.060074 -0.025389 0.708489 0.006730 0.502086 0.864791
-0.052091 -0.025107 0.708568 -0.023624 0.579079 0.814929
-0.044147 -0.024880 0.708507 -0.019095 0.583762 0.811700
-0.036306 -0.024639 0.708569 -0.031951 0.670482 0.741238
-0.028713 -0.024516 0.708593 -0.036271 0.650571 0.758579
-0.019976 -0.024227 0.708529 -0.028041 0.651318 0.758287
-0.012473 -0.024110 0.708411 -0.013751 0.599263 0.800434
-0.004677 -0.024159 0.709202 -0.022192 0.285156 0.958224
0.000935 -0.024216 0.709084 -0.024593 0.230692 0.972716
-0.080367 -0.016523 0.708813 -0.021266 -0.002285 0.999771
-0.075664 -0.019479 0.707828 0.172634 0.173317 0.969618
-0.068004 -0.019757 0.706233 0.068062 0.133462 0.988714
-0.060007 -0.019786 0.705792 0.035323 0.112715 0.992999
-0.051986 -0.019757 0.705630 0.016054 0.146195 0.989126
-0.044035 -0.019705 0.705635 -0.002414 0.186283 0.982493
-0.036081 -0.019684 0.705763 -0.008835 0.221910 0.975027
-0.027991 -0.019901 0.706025 -0.016161 0.268194 0.963229
-0.020000 -0.019974 0.706280 -0.031288 0.273428 0.961383
-0.012007 -0.019944 0.706495 -0.038445 0.205814 0.977836
-0.004035 -0.019816 0.706738 -0.044078 0.128939 0.990672
0.003823 -0.019520 0.707156 -0.095590 0.121913 0.987927
0.010770 -0.018275 0.708098 -0.106933 0.112786 0.987849
-0.081384 -0.011510 0.708464 0.476090 0.120301 0.871129
-0.075781 -0.011989 0.706118 0.118143 0.071865 0.990393
-0.068027 -0.011991 0.705812 0.034056 0.040755 0.998589
-0.059981 -0.012080 0.705470 0.038854 0.046529 0.998161
-0.051980 -0.012093 0.705212 0.028996 0.044190 0.998602
-0.044023 -0.011991 0.705037 0.012606 0.036866 0.999241
-0.036018 -0.012021 0.704959 0.007739 0.050766 0.998681
-0.027973 -0.011983 0.705024 -0.069958 0.023009 0.997285
-0.020107 -0.012164 0.705713 -0.056604 -0.039210 0.997627
-0.011952 -0.012247 0.705991 -0.108132 0.036343 0.993472
-0.004092 -0.012090 0.706982 0.027872 0.031461 0.999116
0.004021 -0.012042 0.706478 -0.069572 0.064708 0.995476
0.012030 -0.011996 0.707251 -0.100498 0.065910 0.992752
0.016681 -0.010061 0.708456 -0.103944 0.063470 0.992556
-0.081885 -0.003971 0.708074 0.418140 0.018656 0.908191
-0.075858 -0.003948 0.705881 0.082337 0.004243 0.996596
-0.068033 -0.003976 0.705467 0.052711 0.017699 0.998453
