x y z nx ny nz
-0.023119 -0.038198 0.639006 -0.879776 -0.342429 -0.329751
0.006108 -0.035539 0.637644 0.861498 0.338765 -0.378232
-0.027322 -0.028187 0.639768 -0.904397 -0.325620 -0.275749
0.003148 -0.027264 0.638029 0.863490 0.357711 -0.355568
-0.029967 -0.020242 0.639602 -0.896923 -0.304279 -0.320848
-0.000427 -0.017512 0.639072 0.882651 0.386258 -0.267829
0.001186 -0.021453 0.638784 0.881141 0.380957 -0.280112
-0.032358 -0.011811 0.639076 -0.891013 -0.313395 -0.328449
-0.031447 -0.015434 0.639362 -0.890132 -0.301594 -0.341622
-0.002533 -0.012541 0.639344 0.881557 0.397384 -0.254838
-0.035906 -0.001998 0.639569 -0.901129 -0.319141 -0.293453
-0.006286 -0.004205 0.639586 0.869959 0.412880 -0.269632
-0.009960 0.003517 0.639808 0.868873 0.417845 -0.265454
-0.012389 0.008675 0.639971 0.871316 0.413656 -0.264002
-0.037067 0.061285 0.639474 0.884239 0.357210 -0.300869
-0.128341 0.077290 0.636495 -0.959399 -0.276543 0.055470
-0.126113 0.077642 0.636281 0.769966 -0.629809 0.102431
-0.128038 0.080207 0.635505 -0.998693 0.041963 -0.029190
-0.124933 0.084050 0.636187 0.437983 -0.793285 0.422930
-0.044201 0.081508 0.639284 0.909275 0.295812 -0.292769
-0.123822 0.091207 0.636262 -0.985926 0.001661 0.167174
-0.118919 0.093634 0.636546 0.899707 -0.421635 0.112923
-0.076410 0.095270 0.639563 -0.971747 -0.235275 -0.018773
-0.048402 0.093614 0.638326 0.903654 0.262199 -0.338616
-0.123553 0.099765 0.636606 -0.967608 0.250654 0.030125
-0.116066 0.099789 0.636579 0.880536 -0.460022 0.114175
-0.080795 0.103814 0.639186 -0.797881 -0.602816 -0.000113
-0.078011 0.099623 0.639621 -0.921692 -0.385436 0.043846
-0.047945 0.097048 0.639646 0.901898 0.304167 -0.306695
-0.121278 0.107682 0.637060 -0.953845 0.298506 0.032760
-0.113886 0.106220 0.636633 0.822372 -0.555517 0.122904
-0.110297 0.109276 0.637318 0.796409 -0.580687 0.168925
-0.083309 0.108448 0.639037 -0.883296 -0.468711 -0.009864
-0.052620 0.108683 0.639791 0.947697 0.318182 0.025112
-0.120170 0.112069 0.637906 -0.945982 0.320829 0.046765
-0.118392 0.116006 0.637262 -0.936824 0.348214 0.033270
-0.106252 0.114316 0.637232 0.722096 -0.667862 0.180381
-0.102195 0.118472 0.637888 0.639949 -0.752755 0.154354
-0.088337 0.119242 0.638159 -0.921322 -0.384345 0.058700
-0.086731 0.115644 0.638549 -0.913950 -0.402958 0.048167
-0.054114 0.115563 0.638831 0.975980 0.202532 -0.080274
-0.115078 0.123863 0.637789 -0.907320 0.420259 0.012406
-0.098418 0.121723 0.637910 0.533202 -0.845492 0.028959
-0.091851 0.123384 0.637946 -0.301474 -0.949219 0.089987
-0.056602 0.125393 0.638314 0.998144 0.056057 -0.023789
-0.055600 0.121138 0.638675 0.972987 0.226773 -0.043255
-0.112595 0.128893 0.637956 -0.872618 0.488398 -0.002168
-0.110020 0.132915 0.638302 -0.836932 0.547225 -0.009449
-0.056438 0.130721 0.637964 0.966508 -0.240715 -0.088985
-0.055287 0.133132 0.638931 0.912343 -0.392933 -0.115041
-0.105874 0.138556 0.638561 -0.774136 0.632366 -0.028774
-0.102193 0.142267 0.638717 -0.669537 0.740143 -0.062523
-0.053167 0.138911 0.638084 0.738313 -0.597969 -0.311973
-0.046872 0.142104 0.639628 0.395667 -0.877086 -0.272339
-0.034320 0.143548 0.639119 -0.109342 -0.963266 -0.245282
-0.029464 0.143144 0.638957 0.069715 -0.951539 -0.299523
-0.097978 0.145447 0.638761 -0.551100 0.834353 0.011982
-0.092130 0.149001 0.638533 -0.492608 0.870079 0.017329
-0.087213 0.151768 0.638565 -0.448807 0.893618 0.004417
-0.040960 0.144593 0.639034 0.167783 -0.975481 -0.142430
-0.034574 0.145321 0.637668 -0.156913 -0.934035 -0.320869
-0.026060 0.145139 0.637648 0.268643 -0.879378 -0.393097
-0.019356 0.147932 0.638241 0.832869 -0.450919 -0.320939
-0.083456 0.153473 0.638159 -0.424034 0.905593 -0.009817
-0.076030 0.156787 0.638231 -0.383995 0.923277 -0.010386
-0.069961 0.159055 0.638329 -0.309480 0.950739 -0.017828
-0.050276 0.157066 0.638377 -0.312320 0.807894 -0.499763
-0.044536 0.158580 0.636970 -0.548086 0.624966 -0.555894
-0.038241 0.159593 0.632066 -0.632816 0.445497 -0.633306
-0.020112 0.156288 0.636147 0.941736 0.325126 -0.086178
-0.067010 0.160181 0.639005 -0.153003 0.987712 -0.031857
-0.041833 0.163345 0.638340 -0.686576 0.524098 -0.503919
-0.038387 0.164591 0.635477 -0.589127 0.594496 -0.547270
-0.024401 0.167148 0.636894 0.915761 0.395964 -0.067783
-0.022485 0.162846 0.636598 0.926613 0.369327 -0.070610
-0.034746 0.169323 0.638298 -0.379222 0.833042 -0.402780
-0.027410 0.170210 0.637823 0.328804 0.889113 -0.318380
0.019888 -0.155742 0.645044 -0.785712 -0.617902 0.029240
0.028057 -0.156464 0.644159 0.314359 -0.949290 0.005115
0.035800 -0.153528 0.643792 0.357495 -0.933914 -0.001335
0.040570 -0.152260 0.644717 0.351995 -0.935975 -0.007054
0.015649 -0.145169 0.645404 -0.949425 -0.303560 0.080275
0.017189 -0.148607 0.644491 -0.948356 -0.316747 0.017108
0.039332 -0.151787 0.643615 0.352818 -0.935661 -0.007585
0.044239 -0.150291 0.643850 0.370158 -0.928926 -0.008886
0.051221 -0.147007 0.644162 0.859144 -0.511356 -0.019667
0.014283 -0.139894 0.645115 -0.948933 -0.310188 0.057534
0.016191 -0.143507 0.641259 -0.941725 -0.307068 -0.137339
0.050546 -0.139980 0.644455 0.932133 0.362116 -0.000305
0.011731 -0.132070 0.644634 -0.946759 -0.320265 0.032825
0.046809 -0.130904 0.644293 0.923657 0.383185 0.005108
0.048548 -0.134744 0.645076 0.924574 0.379530 0.033447
0.007600 -0.121139 0.645778 -0.938856 -0.321029 0.124457
0.009261 -0.124715 0.644681 -0.945722 -0.324175 0.022805
0.044013 -0.124094 0.644669 0.922233 0.385939 0.023187
0.006101 -0.115855 0.645176 -0.943813 -0.326027 0.054068
0.008202 -0.119126 0.641216 -0.942923 -0.323429 -0.079306
0.039311 -0.113227 0.644663 0.916092 0.399739 0.031381
0.041135 -0.117106 0.644606 0.918527 0.392214 0.049768
0.003243 -0.108005 0.645218 -0.935576 -0.347780 0.061205
0.037122 -0.107939 0.644911 0.915018 0.398211 0.064571
-0.000768 -0.097638 0.645420 -0.927458 -0.369020 0.060377
0.000986 -0.101478 0.644702 -0.931951 -0.361977 0.020968
0.031686 -0.096598 0.640901 0.912903 0.368412 -0.175727
0.033807 -0.100107 0.645064 0.924096 0.375455 0.071274
-0.002828 -0.092185 0.645022 -0.922252 -0.384717 0.038000
0.030453 -0.091732 0.644782 0.932871 0.358246 0.037577
0.032186 -0.095068 0.646055 0.912214 0.356540 0.201855
-0.008219 -0.080377 0.646277 -0.914043 -0.402971 0.046253
-0.006223 -0.084307 0.644833 -0.915456 -0.400668 0.037497
0.027552 -0.084020 0.644908 0.929213 0.362924 0.069638
-0.009967 -0.075870 0.645194 -0.915539 -0.401161 0.029312
-0.007853 -0.079649 0.643466 -0.918324 -0.388967 -0.073389
0.023408 -0.073412 0.644851 0.936750 0.347784 0.039313
0.024995 -0.077255 0.645014 0.934114 0.350291 0.068748
-0.013264 -0.068071 0.644867 -0.919841 -0.392240 0.006291
0.021435 -0.067887 0.644791 0.937744 0.344657 0.042988
0.024092 -0.071844 0.647875 0.730322 0.282600 0.621906
-0.017135 -0.058867 0.645132 -0.926365 -0.376419 0.012502
-0.015459 -0.062447 0.644536 -0.924742 -0.380445 -0.010691
0.018562 -0.059986 0.644823 0.936209 0.348603 0.044586
-0.019830 -0.052115 0.645065 -0.926591 -0.375818 0.013769
0.014910 -0.050665 0.644842 0.929621 0.366343 0.039973
0.016591 -0.054324 0.645182 0.929671 0.358751 0.083726
-0.024448 -0.041195 0.646050 -0.927502 -0.369789 0.054741
-0.022637 -0.044839 0.644752 -0.927454 -0.373540 -0.017221
0.012312 -0.043928 0.645037 0.927074 0.371768 0.048193
-0.026282 -0.035876 0.645162 -0.933736 -0.357761 -0.012025
-0.023731 -0.038281 0.640253 -0.898660 -0.363314 -0.245792
0.007661 -0.032871 0.643626 0.923122 0.380446 -0.055731
0.009396 -0.036725 0.645055 0.924928 0.377501 0.044728
-0.029104 -0.028309 0.645252 -0.939214 -0.342693 -0.020953
0.005778 -0.028110 0.644784 0.918928 0.392414 0.039779
0.008121 -0.030807 0.647148 0.837422 0.329946 0.435730
-0.032792 -0.018156 0.645266 -0.943342 -0.329325 -0.040634
-0.031204 -0.021996 0.644706 -0.941078 -0.334755 -0.048082
0.002294 -0.019975 0.644969 0.914063 0.403398 0.041929
-0.034876 -0.011717 0.645009 -0.943794 -0.326825 -0.049381
-0.031515 -0.015807 0.640515 -0.932922 -0.338447 -0.122924
-0.001556 -0.011442 0.644787 0.911021 0.411330 0.029148
0.000286 -0.014520 0.645510 0.900917 0.405120 0.155647
-0.037659 -0.003953 0.645213 -0.945718 -0.324622 -0.015452
-0.004742 -0.004288 0.645073 0.903602 0.422636 0.069872
-0.040907 0.005107 0.645530 -0.941600 -0.336719 0.003132
-0.039352 0.001894 0.644498 -0.943614 -0.327772 -0.046456
-0.009276 0.004944 0.644782 0.901135 0.432753 0.026100
-0.007246 0.001402 0.645757 0.893743 0.427965 0.134422
-0.043336 0.012149 0.645424 -0.942996 -0.332801 0.001205
-0.012482 0.011823 0.644898 0.905247 0.422156 0.048085
-0.046070 0.019911 0.645184 -0.939292 -0.342619 -0.018523
-0.017113 0.021508 0.644586 0.906845 0.420080 0.034137
-0.015073 0.017821 0.645715 0.902836 0.419373 0.094941
-0.049333 0.028517 0.645597 -0.939148 -0.343375 0.009720
-0.047561 0.024890 0.644230 -0.936961 -0.342441 -0.069563
-0.019948 0.028002 0.644661 0.908574 0.414387 0.052701
-0.052069 0.036186 0.645425 -0.938315 -0.345765 -0.003399
-0.024650 0.038057 0.644542 0.913979 0.405047 0.024059
-0.022714 0.034499 0.645377 0.907423 0.405100 0.111702
-0.056462 0.047099 0.646163 -0.930646 -0.365722 0.012014
-0.054801 0.043306 0.645509 -0.933699 -0.357971 0.007973
-0.027002 0.043938 0.645231 0.910461 0.402894 0.093468
-0.058227 0.052080 0.645618 -0.929653 -0.368430 0.002221
-0.055259 0.048749 0.641753 -0.927852 -0.365870 -0.072318
-0.032147 0.055019 0.643644 0.924011 0.380608 0.036632
-0.030322 0.051778 0.645612 0.913173 0.385558 0.132135
-0.061607 0.060225 0.645488 -0.913323 -0.406972 -0.014634
-0.033823 0.059935 0.645443 0.926094 0.367997 0.083234
-0.031195 0.056636 0.644811 0.788774 0.315596 0.527479
-0.065503 0.068322 0.645782 -0.902357 -0.430722 0.015198
-0.063546 0.065222 0.644260 -0.901561 -0.427735 -0.065039
-0.037030 0.068179 0.645104 0.937286 0.341488 0.069855
-0.128297 0.077410 0.641928 0.083913 -0.648713 0.756393
-0.126832 0.077981 0.641871 0.611012 -0.498950 0.614584
-0.069084 0.075997 0.645545 -0.896975 -0.441908 -0.012376
-0.040596 0.077892 0.644684 0.946742 0.321763 0.012171
-0.039038 0.074443 0.645824 0.938157 0.323007 0.124613
-0.128531 0.080057 0.643408 0.807664 -0.301614 0.506663
-0.125415 0.084054 0.642314 0.345833 -0.274402 0.897276
-0.073604 0.084885 0.645553 -0.902641 -0.428524 -0.040078
-0.071250 0.081025 0.644557 -0.886810 -0.456700 -0.070669
-0.042525 0.084110 0.645023 0.953453 0.301329 0.011341
-0.039814 0.080286 0.647583 0.766939 0.225122 0.600936
-0.123426 0.091814 0.642784 0.124708 -0.214299 0.968774
-0.119233 0.094109 0.641059 0.789817 -0.368015 0.490668
-0.076053 0.092201 0.644501 -0.969297 -0.244762 -0.023562
-0.044908 0.092006 0.644907 0.957521 0.288362 0.000498
-0.122294 0.099705 0.643617 -0.730790 0.104187 0.674604
-0.117399 0.100510 0.641867 0.683956 -0.351553 0.639230
-0.080734 0.103502 0.643969 -0.783758 -0.620524 0.025966
-0.078030 0.099853 0.644072 -0.917084 -0.398438 0.014254
-0.049012 0.102242 0.643491 0.880739 0.473569 -0.005671
-0.046884 0.098600 0.644873 0.925367 0.378929 -0.010442
-0.121009 0.107191 0.643440 -0.949349 0.263420 0.171308
-0.115774 0.107783 0.643209 0.473532 -0.343382 0.811084
-0.110559 0.110065 0.641150 0.644038 -0.470514 0.603184
-0.083044 0.107909 0.644098 -0.885489 -0.464361 0.016692
-0.052240 0.108139 0.643931 0.937522 0.343811 0.053357
-0.117005 0.115599 0.644096 -0.913124 0.257848 0.315782
-0.107894 0.116007 0.642296 0.481225 -0.512749 0.710993
-0.102071 0.118954 0.642217 0.440906 -0.843655 0.306348
-0.088240 0.119361 0.642205 -0.916565 -0.394743 0.063932
-0.086449 0.115631 0.644003 -0.920724 -0.388914 0.031815
-0.053803 0.115741 0.644117 0.983969 0.178213 0.006651
-0.114808 0.123952 0.644120 -0.915097 0.400222 0.049184
-0.106250 0.120890 0.644714 0.190186 -0.770705 0.608147
-0.099403 0.121325 0.644485 0.370854 -0.924834 0.084552
-0.091504 0.123357 0.644171 -0.346684 -0.937823 0.017288
-0.087787 0.120395 0.642886 -0.910373 -0.411693 0.041584
-0.056480 0.125715 0.644096 0.999054 0.042001 -0.011304
-0.055488 0.122390 0.644393 0.975388 0.220440 0.004902
-0.112480 0.128807 0.643465 -0.878503 0.476928 0.027802
-0.110132 0.132586 0.644267 -0.845627 0.533367 0.020826
-0.056344 0.129468 0.644048 0.971539 -0.236756 -0.007583
-0.054585 0.133243 0.644503 0.862886 -0.504506 -0.030007
-0.106085 0.138331 0.643977 -0.784715 0.619847 0.003386
-0.102300 0.142404 0.644351 -0.674380 0.738381 0.002328
-0.050501 0.138093 0.644232 0.609844 -0.791974 -0.029440
-0.044122 0.141456 0.644762 0.356296 -0.934314 0.010560
-0.035917 0.143011 0.644489 -0.060521 -0.997932 -0.021631
-0.028209 0.142230 0.644932 0.141407 -0.989162 0.039525
-0.023001 0.143443 0.644987 0.384010 -0.919130 0.087962
-0.098230 0.145291 0.644025 -0.527503 0.849478 0.011286
-0.091993 0.149014 0.643987 -0.497300 0.867380 0.018584
-0.086564 0.151552 0.644192 -0.445414 0.894713 0.033086
-0.037432 0.144116 0.641192 -0.005149 -0.998838 -0.047913
-0.024283 0.144367 0.643996 0.343018 -0.939309 0.006135
-0.018870 0.146321 0.644666 0.698861 -0.710477 0.082560
-0.015727 0.148938 0.643588 0.802335 -0.374515 0.464754
-0.083023 0.153656 0.644036 -0.425295 0.904816 0.020804
-0.075879 0.156666 0.644023 -0.383538 0.923092 0.028287
-0.069507 0.159106 0.644131 -0.295753 0.955103 0.017543
-0.059744 0.159071 0.644625 0.021596 0.999499 0.023127
-0.052383 0.159395 0.644978 -0.225512 0.970635 0.083738
-0.047544 0.159649 0.646745 -0.378643 0.783797 0.492232
-0.019485 0.155906 0.643925 0.947007 0.320321 -0.023914
-0.067009 0.160224 0.644350 -0.095180 0.995460 0.000107
-0.049446 0.160492 0.644819 -0.367402 0.929261 -0.038593
-0.043536 0.164486 0.644468 -0.674707 0.738056 -0.006647
-0.024322 0.167429 0.643010 0.917072 0.396832 -0.038773
-0.022340 0.163413 0.644074 0.924618 0.379266 -0.035209
-0.040100 0.168502 0.643197 -0.644764 0.763962 0.025322
-0.036399 0.170253 0.644531 -0.469833 0.882090 -0.034265
-0.027350 0.171807 0.644650 0.374527 0.927132 -0.012525
-0.023567 0.168929 0.643822 0.431117 0.892887 0.129962
0.021359 -0.155121 0.652448 -0.708799 -0.483598 0.513553
0.027324 -0.156465 0.652632 0.098181 -0.949934 0.296625
0.035689 -0.153578 0.651976 0.349854 -0.934911 0.059523
0.040702 -0.152244 0.652191 0.383653 -0.918874 0.092087
0.015729 -0.145026 0.649225 -0.901166 -0.282632 0.328662
0.018984 -0.148129 0.652812 -0.792049 -0.258652 0.552954
0.039518 -0.151778 0.651641 0.360600 -0.931541 0.046898
0.044805 -0.149789 0.652556 0.480218 -0.831281 0.279932
0.050277 -0.146510 0.652709 0.802167 -0.248379 0.542988
0.014841 -0.138965 0.650995 -0.860827 -0.285522 0.421252
0.017545 -0.140717 0.654260 -0.710866 -0.230639 0.664436
0.046551 -0.138768 0.654891 0.578921 0.274822 0.767674
0.049614 -0.140825 0.652181 0.789102 0.314738 0.527502
0.013412 -0.131762 0.652607 -0.785430 -0.264730 0.559479
0.016592 -0.134216 0.655510 -0.611031 -0.196639 0.766795
0.039633 -0.128425 0.655849 0.459039 0.224501 0.859583
0.044590 -0.131938 0.653430 0.668108 0.304722 0.678805
0.048552 -0.135067 0.649617 0.858720 0.370883 0.353620
0.007687 -0.121346 0.649530 -0.874234 -0.293377 0.386839
0.011196 -0.124069 0.653103 -0.749146 -0.255408 0.611185
0.038662 -0.122784 0.655116 0.516275 0.244107 0.820897
0.042204 -0.124512 0.652501 0.707931 0.320829 0.629208
0.006758 -0.115152 0.651194 -0.839360 -0.294844 0.456664
0.009628 -0.116635 0.654425 -0.654582 -0.222078 0.722637
0.031875 -0.112851 0.655895 0.421843 0.198448 0.884685
0.036714 -0.115575 0.653842 0.601424 0.275180 0.750043
0.040834 -0.117920 0.650216 0.813955 0.359955 0.455970
0.005167 -0.107718 0.652727 -0.751918 -0.284488 0.594716
0.008553 -0.109882 0.655525 -0.541383 -0.192218 0.818509
0.030682 -0.106456 0.655365 0.446576 0.206899 0.870495
0.034714 -0.108475 0.652708 0.672910 0.298708 0.676732
-0.000545 -0.097549 0.650036 -0.866277 -0.342227 0.363929
0.002755 -0.100256 0.653373 -0.706951 -0.281861 0.648671
0.029188 -0.099575 0.654281 0.543208 0.226372 0.808505
0.033120 -0.101102 0.650850 0.781910 0.326914 0.530795
-0.001936 -0.091333 0.652035 -0.787442 -0.337904 0.515516
0.001166 -0.093106 0.654960 -0.589234 -0.250775 0.768059
0.023160 -0.090198 0.655666 0.421577 0.164207 0.891801
0.027497 -0.092229 0.653116 0.640041 0.249512 0.726699
0.032269 -0.095156 0.650271 0.684167 0.272283 0.676593
-0.008333 -0.080680 0.649039 -0.856159 -0.387413 0.341910
-0.004358 -0.084078 0.653001 -0.734917 -0.332031 0.591315
0.000241 -0.087022 0.655884 -0.481529 -0.228048 0.846241
0.022034 -0.083513 0.654955 0.499255 0.183224 0.846861
0.025941 -0.084555 0.651694 0.738592 0.286389 0.610298
-0.009439 -0.075123 0.651507 -0.818214 -0.368148 0.441579
-0.006509 -0.077104 0.654521 -0.647765 -0.304206 0.698469
0.020848 -0.075828 0.653582 0.633110 0.218731 0.742515
0.024762 -0.078139 0.649916 0.827668 0.305202 0.470975
-0.011729 -0.067950 0.652855 -0.771199 -0.339461 0.538534
-0.007729 -0.071478 0.655803 -0.570451 -0.270633 0.775463
0.015373 -0.066344 0.655518 0.509513 0.160006 0.845455
0.019005 -0.068373 0.652868 0.700515 0.241363 0.671582
-0.017002 -0.058241 0.650749 -0.865308 -0.352125 0.356722
-0.014373 -0.060646 0.653696 -0.744254 -0.310543 0.591311
0.014286 -0.059447 0.654628 0.605980 0.213865 0.766192
0.017537 -0.060634 0.651344 0.792467 0.285498 0.538968
-0.018622 -0.051782 0.652675 -0.796654 -0.325419 0.509357
-0.015422 -0.054587 0.655431 -0.642032 -0.265378 0.719284
0.012655 -0.051915 0.653319 0.688726 0.264264 0.675145
0.016409 -0.054765 0.649521 0.859891 0.328868 0.390426
-0.024340 -0.041379 0.649953 -0.876579 -0.351095 0.329154
-0.021380 -0.044244 0.653076 -0.780009 -0.313081 0.541818
0.007039 -0.042481 0.655286 0.557949 0.217894 0.800759
0.010364 -0.044462 0.652641 0.729432 0.285161 0.621782
-0.025555 -0.035510 0.651947 -0.829598 -0.315884 0.460418
-0.022908 -0.037415 0.654857 -0.683573 -0.262155 0.681178
0.005686 -0.035572 0.653969 0.655842 0.265082 0.706826
0.008926 -0.037628 0.651075 0.792901 0.317970 0.519810
-0.027687 -0.028033 0.652936 -0.785646 -0.284924 0.549162
-0.023838 -0.031884 0.655917 -0.620452 -0.224881 0.751311
-0.000761 -0.025372 0.655706 0.511740 0.230677 0.827593
0.003354 -0.028029 0.653049 0.699685 0.303406 0.646827
0.008395 -0.031658 0.648549 0.742707 0.341657 0.575897
-0.032637 -0.018147 0.650490 -0.879615 -0.307605 0.362844
-0.029957 -0.020475 0.653530 -0.752034 -0.259613 0.605843
-0.001933 -0.019198 0.654560 0.589161 0.271632 0.760990
0.001426 -0.020847 0.651518 0.771253 0.341212 0.537348
-0.033943 -0.011603 0.652161 -0.811533 -0.270988 0.517667
-0.031105 -0.012903 0.655272 -0.609596 -0.191741 0.769173
-0.008491 -0.009050 0.655719 0.447911 0.226784 0.864838
-0.004001 -0.011977 0.653205 0.659575 0.308067 0.685606
0.000067 -0.014849 0.650075 0.801625 0.358012 0.478774
-0.035776 -0.003920 0.653074 -0.738779 -0.240728 0.629488
-0.031828 -0.007179 0.655803 -0.499328 -0.140701 0.854912
-0.009878 -0.003187 0.654847 0.507331 0.259682 0.821693
-0.006172 -0.004681 0.651890 0.724431 0.346082 0.596178
-0.040838 0.005786 0.650494 -0.869443 -0.306293 0.387624
-0.037797 0.003669 0.653858 -0.656546 -0.219294 0.721705
-0.016714 0.006420 0.655682 0.365259 0.198329 0.909533
-0.012038 0.003956 0.653524 0.581247 0.297552 0.757373
-0.007659 0.001527 0.650072 0.788630 0.381733 0.482019
-0.042109 0.012366 0.652202 -0.769304 -0.256822 0.584991
-0.038686 0.011455 0.655349 -0.462815 -0.138295 0.875601
-0.018424 0.012702 0.655022 0.410456 0.216948 0.885697
-0.013848 0.011328 0.651907 0.683163 0.330054 0.651424
-0.048137 0.022700 0.649739 -0.719141 -0.255992 0.645992
-0.043777 0.020238 0.653237 -0.646604 -0.224387 0.729077
-0.039419 0.018246 0.655791 -0.348956 -0.098012 0.932000
-0.025187 0.022004 0.655687 0.273221 0.158938 0.948730
-0.020106 0.019978 0.653656 0.520778 0.258577 0.813590
-0.015426 0.017796 0.650054 0.763895 0.360119 0.535517
-0.049102 0.029086 0.650817 -0.830723 -0.299335 0.469359
-0.045169 0.027637 0.654404 -0.495876 -0.172992 0.850988
-0.032195 0.031434 0.655993 0.186556 0.100212 0.977320
-0.026995 0.028555 0.655105 0.323601 0.172038 0.930422
-0.021537 0.027474 0.651896 0.652664 0.312297 0.690290
-0.050590 0.036307 0.652329 -0.712295 -0.257122 0.653089
-0.045883 0.035784 0.655472 -0.291517 -0.089904 0.952331
-0.033711 0.037367 0.655688 0.203866 0.113181 0.972434
-0.028059 0.035951 0.653763 0.458695 0.219228 0.861126
-0.023055 0.034179 0.650098 0.756251 0.346823 0.554796
-0.056425 0.046846 0.649837 -0.837148 -0.327801 0.437870
-0.051970 0.044138 0.653563 -0.554524 -0.209818 0.805282
-0.045866 0.043641 0.655818 -0.129736 -0.038668 0.990794
-0.035464 0.044341 0.655222 0.252041 0.122489 0.959933
-0.029204 0.043604 0.652229 0.592909 0.268579 0.759160
-0.057632 0.052679 0.651527 -0.768252 -0.315410 0.557050
-0.052514 0.051715 0.655066 -0.324685 -0.136139 0.935973
-0.042494 0.052279 0.655809 0.111612 0.045918 0.992690
-0.036005 0.052019 0.654170 0.390554 0.161248 0.906348
-0.030805 0.050729 0.650701 0.716182 0.304623 0.627923
-0.064392 0.063218 0.649858 -0.638193 -0.314156 0.702862
-0.059394 0.060347 0.653093 -0.622838 -0.286948 0.727828
-0.053995 0.058776 0.655672 -0.211041 -0.111192 0.971132
-0.042998 0.060279 0.655463 0.218807 0.068494 0.973361
-0.036678 0.059734 0.652740 0.552433 0.212440 0.806031
-0.031831 0.057101 0.649707 0.574538 0.244580 0.781081
-0.065308 0.069367 0.651261 -0.785007 -0.389932 0.481370
-0.061223 0.067264 0.654456 -0.490740 -0.263338 0.830558
-0.053176 0.066646 0.655920 -0.057962 -0.071436 0.995760
-0.043460 0.068171 0.654902 0.341753 0.094595 0.935017
-0.038104 0.067402 0.651606 0.683639 0.240391 0.689094
-0.128247 0.076139 0.653064 -0.695037 -0.718374 0.029388
-0.126643 0.077115 0.653708 0.316217 -0.947484 -0.047764
-0.067499 0.076183 0.652921 -0.697215 -0.368884 0.614668
-0.063152 0.073725 0.655599 -0.397360 -0.241225 0.885390
