x y z nx ny nz
-0.036099 -0.005483 0.637275 -0.109224 0.301250 0.947269
-0.028016 -0.004960 0.637324 -0.019903 0.271723 0.962170
-0.020319 -0.005611 0.637482 0.059669 0.166948 0.984159
-0.014253 -0.006607 0.638557 0.189096 0.295228 0.936527
-0.040890 -0.048155 0.644484 -0.427134 -0.903815 -0.025976
-0.035747 -0.049583 0.644036 -0.304034 -0.952591 -0.011556
-0.027990 -0.050981 0.643921 0.013297 -0.999911 -0.001247
-0.020110 -0.049772 0.644059 0.336982 -0.941453 -0.010437
-0.015681 -0.048268 0.643659 0.531415 -0.846672 0.027283
-0.048479 -0.040479 0.644198 -0.798826 -0.601551 -0.003770
-0.044237 -0.044510 0.643993 -0.641227 -0.767304 0.008511
-0.039381 -0.047568 0.643908 -0.369059 -0.752934 0.544873
-0.016144 -0.047540 0.643469 0.476156 -0.878446 -0.040106
-0.011534 -0.044699 0.644062 0.664525 -0.747175 0.011654
-0.007465 -0.040796 0.643927 0.825091 -0.564791 -0.015346
-0.050423 -0.036127 0.644023 -0.908776 -0.417280 -0.002003
-0.047739 -0.039216 0.643288 0.091440 -0.540047 0.836653
-0.008008 -0.038812 0.644133 -0.824943 0.555324 0.105280
-0.005262 -0.036160 0.644015 0.914466 -0.404609 -0.006585
-0.052441 -0.027811 0.643999 -0.990541 -0.137207 0.001459
-0.003684 -0.028065 0.644179 0.992371 -0.115804 -0.042287
-0.051529 -0.019841 0.644011 -0.993316 -0.029447 0.111609
-0.008454 -0.016163 0.645495 -0.567805 -0.820900 0.060992
-0.004709 -0.019900 0.644516 -0.071415 -0.960917 0.267467
-0.049272 -0.013815 0.644171 -0.920761 0.389276 0.025739
-0.045569 -0.010621 0.644466 0.618501 -0.784724 0.040803
-0.017262 -0.009063 0.646168 -0.594922 -0.781641 -0.187362
-0.010592 -0.011621 0.644858 0.399788 -0.833417 -0.381556
-0.006434 -0.013728 0.644356 0.859548 0.510586 0.021880
-0.042281 -0.006225 0.644357 -0.615209 0.788320 0.008333
-0.036636 -0.003686 0.644537 -0.743346 0.668811 -0.011353
-0.028086 -0.001764 0.644313 -0.052499 0.998281 -0.026051
-0.020026 -0.003273 0.644439 0.290390 0.952493 -0.091814
-0.013253 -0.006061 0.644267 0.570163 0.821428 -0.013043
-0.040596 -0.048296 0.652599 -0.447226 -0.894188 -0.020401
-0.035984 -0.049690 0.652159 -0.315651 -0.948682 -0.019152
-0.028075 -0.051124 0.651953 0.012746 -0.999712 -0.020328
-0.020165 -0.049958 0.652083 0.330860 -0.943464 -0.020181
-0.015540 -0.048281 0.652518 0.508719 -0.860678 -0.020956
-0.048427 -0.040596 0.651967 -0.799528 -0.600334 -0.018819
-0.044315 -0.044565 0.651940 -0.642474 -0.766099 -0.017874
-0.039502 -0.047610 0.652193 -0.431838 -0.901868 -0.012278
-0.016063 -0.047718 0.649847 0.449042 -0.893128 -0.026159
-0.011529 -0.044848 0.652045 0.655020 -0.755364 -0.019338
-0.007470 -0.040995 0.652116 0.830662 -0.556503 -0.017432
-0.050577 -0.035975 0.652138 -0.890687 -0.454468 -0.011628
-0.047372 -0.039283 0.650329 0.798836 0.597737 0.067607
-0.005182 -0.035814 0.652120 0.904375 -0.426588 -0.011326
-0.052133 -0.028071 0.652275 -0.978917 -0.203842 0.013036
-0.004014 -0.028085 0.651961 0.938625 -0.344931 0.002424
-0.051637 -0.019960 0.652129 -0.905844 -0.422364 -0.032475
-0.004608 -0.019685 0.652051 -0.539937 -0.792828 0.282651
-0.049349 -0.013890 0.652153 -0.952581 0.302369 -0.034080
-0.045489 -0.010639 0.651688 0.662519 -0.748935 0.012822
-0.032525 -0.008050 0.655174 -0.146676 -0.971120 0.188183
-0.027157 -0.008100 0.652260 -0.054919 -0.997806 0.036973
-0.018579 -0.009764 0.652561 -0.517919 -0.855404 0.006694
-0.011446 -0.012932 0.652203 -0.329712 -0.936989 0.115506
-0.006777 -0.014161 0.652321 0.979093 -0.072532 0.190042
-0.042369 -0.006203 0.652048 -0.614801 0.787432 -0.044390
-0.036154 -0.004342 0.651878 -0.892168 -0.449900 -0.040326
-0.028078 -0.004635 0.652619 -0.378136 -0.888376 0.260387
-0.020875 -0.004195 0.651915 0.371805 0.927561 -0.037306
-0.013589 -0.005724 0.652101 0.556350 0.830824 -0.014335
-0.040405 -0.048339 0.661051 -0.460502 -0.887587 -0.011287
-0.035892 -0.049868 0.660056 -0.309613 -0.950665 -0.019413
-0.028090 -0.051299 0.660167 0.002204 -0.999747 -0.022379
-0.020053 -0.050072 0.660028 0.320317 -0.947074 -0.021137
-0.015482 -0.048487 0.660412 0.510425 -0.859701 -0.019506
-0.048487 -0.040655 0.659837 -0.798074 -0.602202 -0.020767
-0.044401 -0.044702 0.660052 -0.633629 -0.773399 -0.019190
-0.039409 -0.047684 0.660822 0.502462 0.864062 0.030483
-0.016503 -0.046723 0.662582 -0.602779 0.797182 0.034030
-0.011518 -0.044960 0.660151 0.654614 -0.755700 -0.019963
-0.007354 -0.040928 0.659962 0.817244 -0.575852 -0.022525
-0.050687 -0.035864 0.660126 -0.861091 -0.507542 -0.030401
-0.047502 -0.039398 0.661130 0.827470 0.561510 0.000589
-0.008324 -0.039676 0.659473 -0.799768 0.600060 0.017280
-0.005197 -0.036067 0.660130 0.921468 -0.388216 -0.013558
-0.052125 -0.028148 0.660126 -0.961880 -0.268083 -0.054023
-0.004122 -0.027936 0.660246 -0.475282 -0.762830 0.438403
-0.051697 -0.019856 0.660116 -0.677907 -0.731745 -0.070655
-0.004469 -0.019862 0.660121 -0.905122 0.258706 0.337381
-0.049421 -0.013839 0.660008 -0.939682 0.341574 0.018038
-0.045175 -0.010983 0.660699 0.701799 -0.679818 0.212897
-0.017944 -0.009284 0.659078 -0.526406 -0.773954 0.351984
-0.012180 -0.011422 0.660870 -0.440428 -0.757717 0.481547
-0.006588 -0.014084 0.660249 0.959497 0.002884 0.281703
-0.042385 -0.006122 0.660383 -0.617970 0.776870 0.120773
-0.035660 -0.004546 0.660448 -0.097689 -0.846637 0.523128
-0.028092 -0.004462 0.660496 -0.051371 -0.799018 0.599109
-0.020510 -0.005079 0.660931 -0.322412 -0.641129 0.696422
-0.013387 -0.006041 0.660100 0.578765 0.814909 0.030894
-0.040359 -0.048367 0.667735 -0.454139 -0.890653 -0.022241
-0.036013 -0.049956 0.668170 -0.301025 -0.953388 -0.020881
-0.027937 -0.051487 0.668157 0.011859 -0.999698 -0.021547
-0.020062 -0.050218 0.668057 0.323611 -0.946007 -0.018643
-0.015203 -0.048472 0.668365 0.516165 -0.856269 -0.019389
-0.048457 -0.040673 0.667834 -0.788933 -0.614220 -0.017841
-0.044457 -0.044780 0.668156 -0.605581 -0.795498 -0.021309
-0.039422 -0.047946 0.667163 0.532095 0.846431 0.020728
-0.016413 -0.047515 0.668755 -0.464404 0.884741 0.039520
-0.011287 -0.044795 0.668052 0.646960 -0.762498 -0.006335
-0.007181 -0.041054 0.668199 0.831165 -0.555744 -0.017672
-0.050769 -0.035907 0.668028 -0.869177 -0.494171 0.018082
-0.047760 -0.039373 0.669055 0.860936 0.508293 0.020680
-0.008352 -0.039857 0.666312 -0.787298 0.614424 0.051438
-0.005103 -0.036091 0.668252 0.966837 -0.255376 -0.002946
-0.052367 -0.028033 0.667805 0.364976 -0.323453 0.873024
-0.003402 -0.027944 0.667789 -0.250690 -0.261533 0.932070
-0.051902 -0.019873 0.667947 -0.400018 -0.613969 0.680462
-0.004127 -0.019980 0.667912 -0.964352 -0.145509 0.221025
-0.049442 -0.013581 0.667996 -0.946003 0.163228 0.280061
-0.045968 -0.010046 0.667318 0.691476 -0.670375 0.269179
-0.010117 -0.009646 0.667220 -0.651546 -0.681850 0.332519
-0.006582 -0.013596 0.668004 -0.835485 -0.455392 0.307545
-0.042529 -0.006160 0.667929 0.453031 -0.672353 0.585410
-0.036060 -0.003114 0.667870 0.285531 -0.923257 0.257038
-0.028055 -0.001661 0.667714 -0.045866 -0.960270 0.275278
-0.019724 -0.003374 0.667641 -0.411068 -0.860444 0.301096
-0.013657 -0.006367 0.667912 -0.471848 -0.771653 0.426511
-0.040483 -0.048331 0.675282 -0.470245 -0.882300 -0.020397
-0.036072 -0.050085 0.675868 -0.299116 -0.954067 -0.016916
-0.027966 -0.051543 0.676007 0.024058 -0.999612 -0.014050
-0.019947 -0.050247 0.675849 0.342083 -0.939622 -0.009450
-0.015104 -0.048587 0.676054 0.521481 -0.853155 -0.013574
-0.048511 -0.040765 0.676312 -0.816901 -0.576656 -0.011847
-0.044586 -0.044788 0.676018 -0.598171 -0.801238 -0.014502
-0.039801 -0.047814 0.676496 0.541732 0.840239 0.022901
-0.016983 -0.047626 0.677228 -0.475929 0.879180 0.023127
-0.011232 -0.044771 0.676096 0.644131 -0.764863 0.008917
-0.007154 -0.041231 0.676313 0.834914 -0.550237 -0.012544
-0.050860 -0.035998 0.675901 -0.896634 -0.442715 0.007187
-0.047719 -0.039605 0.672056 0.838162 0.545212 0.015131
-0.008065 -0.039796 0.675757 -0.819321 0.572821 0.024286
-0.005014 -0.036126 0.676223 0.988217 0.143106 0.054296
-0.052798 -0.027925 0.675888 -0.629754 -0.771656 0.089202
-0.003113 -0.028035 0.675989 -0.913295 0.396011 0.095224
-0.052070 -0.019974 0.676009 0.576541 -0.815520 0.050279
-0.003957 -0.019889 0.676094 -0.970622 -0.239603 0.021988
-0.049563 -0.013563 0.676020 -0.997028 0.074236 0.020593
-0.046417 -0.009731 0.675908 0.712032 -0.701893 0.018859
-0.009475 -0.009755 0.676007 -0.751385 -0.659617 0.018047
-0.006431 -0.013609 0.675975 -0.917533 -0.396960 0.023569
-0.042574 -0.006027 0.675978 0.400936 -0.915879 0.020408
-0.035985 -0.002865 0.676098 0.334024 -0.942410 0.017049
-0.027992 -0.001539 0.675852 -0.025344 -0.999451 0.021359
-0.019943 -0.002812 0.676043 -0.361985 -0.931974 0.019778
-0.013474 -0.006030 0.676090 -0.587710 -0.808826 0.019943
-0.026816 0.000033 0.677304 0.012785 0.999886 -0.008077
-0.040437 -0.048301 0.682475 -0.483141 -0.875432 0.013940
-0.035999 -0.049849 0.683214 0.362115 0.918135 0.160935
-0.027653 -0.051077 0.683450 0.023738 0.994099 0.105848
-0.019936 -0.049835 0.683303 -0.233170 0.964730 0.122181
-0.014954 -0.048675 0.682368 0.543965 -0.838557 0.030414
-0.048539 -0.040694 0.683419 0.826108 0.540938 0.157898
-0.044719 -0.044656 0.683532 0.694003 0.709410 0.122866
-0.038769 -0.047338 0.686881 0.335939 0.910862 0.239741
-0.016552 -0.047605 0.684432 -0.462574 0.885925 0.034094
-0.011279 -0.044525 0.683491 -0.642275 0.763613 0.066172
-0.007131 -0.041103 0.683241 0.851031 -0.525013 0.010361
-0.050940 -0.035919 0.683555 0.920384 0.381786 0.084454
-0.004976 -0.035911 0.683717 -0.884129 0.462808 0.064224
-0.052809 -0.028019 0.683663 0.993948 0.005775 0.109699
-0.003097 -0.027977 0.683749 -0.992968 0.114899 0.028517
-0.052027 -0.019827 0.683758 0.926180 -0.375582 0.033609
-0.003851 -0.020024 0.683890 -0.970855 -0.236346 0.039770
-0.049537 -0.013569 0.683824 0.801548 -0.597623 0.019160
-0.046420 -0.009779 0.683934 0.727041 -0.686180 0.023835
-0.009569 -0.009639 0.683980 -0.742858 -0.669206 0.018042
-0.006479 -0.013515 0.683758 -0.877148 -0.478795 0.036967
-0.042652 -0.006015 0.683959 0.504057 -0.863278 0.026050
-0.036128 -0.002848 0.683908 0.318076 -0.947625 0.028897
-0.028122 -0.001554 0.683980 -0.014347 -0.999699 0.019914
-0.020081 -0.002714 0.684042 -0.342259 -0.939440 0.017617
-0.013410 -0.006062 0.684026 -0.594053 -0.804213 0.018501
-0.027421 0.000081 0.684242 -0.027576 0.997889 -0.058802
-0.033314 -0.056277 0.691916 0.018828 -0.100231 0.994786
-0.027793 -0.056395 0.691963 0.003878 -0.507718 0.861515
-0.022604 -0.056213 0.691939 0.051423 -0.356227 0.932983
-0.048286 -0.048580 0.692096 -0.254455 -0.297647 0.920141
-0.043154 -0.050269 0.692923 -0.041003 -0.065254 0.997026
-0.035992 -0.052396 0.692735 0.052638 0.120257 0.991346
-0.027976 -0.053344 0.692782 0.003765 0.158965 0.987277
-0.019913 -0.052357 0.692646 -0.038261 0.133570 0.990300
-0.012745 -0.050381 0.692886 0.067079 -0.087496 0.993904
-0.007609 -0.048513 0.692192 0.167106 -0.151060 0.974298
-0.050469 -0.043228 0.692923 0.001182 -0.017316 0.999849
-0.045281 -0.045717 0.692448 0.288869 0.307245 0.906728
-0.039351 -0.047633 0.691179 0.262101 0.525115 0.809665
-0.016385 -0.047708 0.690294 -0.399108 0.806644 0.435934
-0.010760 -0.045386 0.692153 -0.333802 0.392543 0.857022
-0.005305 -0.043289 0.692849 0.033854 -0.029769 0.998983
0.000000 -0.040519 0.692748 -0.597207 0.290320 0.747702
-0.056485 -0.033878 0.692604 -0.412921 -0.111693 0.903892
-0.052985 -0.036328 0.692704 0.258251 0.094163 0.961478
-0.047918 -0.039933 0.688453 0.791880 0.537637 0.289607
-0.003180 -0.036373 0.692531 -0.286622 0.129633 0.949233
0.000568 -0.034448 0.692586 0.267119 -0.077079 0.960576
-0.057108 -0.027788 0.692848 -0.320987 -0.036792 0.946369
-0.053990 -0.028115 0.692421 0.537023 0.023969 0.843227
-0.002132 -0.028046 0.692253 -0.558715 0.044328 0.828174
0.001092 -0.027925 0.692934 0.218830 -0.022982 0.975492
-0.056890 -0.020846 0.692791 -0.366461 0.061792 0.928379
-0.053414 -0.019665 0.692430 0.453819 -0.127465 0.881930
-0.002586 -0.019682 0.692360 -0.493034 -0.122754 0.861307
0.000832 -0.020805 0.692972 0.176423 0.030552 0.983840
-0.056150 -0.015660 0.692539 -0.295557 0.080801 0.951902
-0.051447 -0.012364 0.692742 0.193150 -0.134998 0.971838
-0.046618 -0.009507 0.691257 0.604420 -0.567052 0.559578
-0.009277 -0.009479 0.691360 -0.581078 -0.510586 0.633759
-0.004654 -0.012384 0.692786 -0.285433 -0.171459 0.942937
0.000009 -0.014482 0.692863 -0.079798 -0.042189 0.995918
-0.049500 -0.006385 0.692976 -0.186259 0.141341 0.972281
-0.043782 -0.004319 0.692751 0.198964 -0.284910 0.937678
-0.036448 -0.002137 0.691976 0.220593 -0.642356 0.733974
-0.028092 -0.001140 0.691561 -0.006380 -0.794122 0.607725
-0.019606 -0.001947 0.692157 -0.212242 -0.615309 0.759176
-0.012202 -0.004376 0.692846 -0.247685 -0.318009 0.915163
-0.006675 -0.006454 0.693227 -0.022978 -0.026006 0.999398
-0.041141 0.000538 0.692865 -0.141754 0.289733 0.946552
-0.035418 0.001605 0.693292 -0.015720 0.041711 0.999006
-0.027984 0.001973 0.693347 -0.005262 -0.062185 0.998051
-0.020637 0.001605 0.693346 0.020428 0.057763 0.998121
-0.014863 0.000608 0.692841 -0.052813 -0.056184 0.997023
