x y z nx ny nz
-0.006992 -0.018639 0.636438 -0.122569 0.810077 -0.573369
0.004143 -0.023193 0.635388 0.483856 0.644027 -0.592547
0.010845 -0.022451 0.639246 0.633614 0.607648 -0.478850
-0.011969 -0.015113 0.639867 -0.161178 0.782443 -0.601502
0.006939 0.020403 0.639410 0.825692 0.082211 -0.558098
-0.065082 0.086810 0.639002 -0.073546 -0.938155 -0.338314
-0.061986 0.086184 0.639061 -0.069757 -0.951234 -0.300479
0.029518 0.084068 0.639847 0.784782 -0.546134 -0.293012
0.034646 0.087700 0.639019 0.431660 -0.803813 -0.409334
-0.083334 0.092816 0.637075 -0.414425 -0.752720 -0.511531
0.030615 0.088085 0.636898 0.378805 -0.742772 -0.552083
0.036288 0.092432 0.635772 0.616981 -0.596983 -0.512783
0.041143 0.095381 0.637175 0.781876 -0.394651 -0.482618
0.038626 0.096128 0.633674 0.731071 -0.417244 -0.539855
0.042810 0.100161 0.637165 0.948439 -0.129255 -0.289408
-0.126246 0.111050 0.638002 -0.573005 0.317531 -0.755539
0.043409 0.107851 0.637507 0.983398 0.001833 -0.181452
-0.125409 0.113988 0.638298 -0.522466 0.430398 -0.736061
-0.101773 0.119196 0.635889 -0.119485 0.782628 -0.610914
-0.082701 0.118604 0.632875 -0.562860 0.584278 -0.584643
0.036854 0.116417 0.633245 0.657069 0.453376 -0.602255
0.042741 0.113898 0.637352 0.928802 0.158588 -0.334927
-0.122503 0.120558 0.639672 -0.370555 0.608104 -0.702067
-0.106887 0.121550 0.639219 -0.140315 0.771557 -0.620493
-0.102755 0.122328 0.638961 -0.139778 0.787559 -0.600177
-0.082876 0.123758 0.637580 -0.520888 0.664558 -0.535760
-0.078261 0.125703 0.637308 -0.347270 0.700509 -0.623451
-0.064330 0.125010 0.634699 -0.103983 0.793324 -0.599853
-0.061632 0.126153 0.634900 -0.089079 0.797259 -0.597029
-0.049410 0.126790 0.637215 0.120322 0.972143 -0.201147
-0.043492 0.127213 0.635222 -0.027822 0.988252 -0.150281
-0.035860 0.127298 0.635349 -0.027031 0.995339 -0.092567
-0.028244 0.127469 0.634889 0.005707 0.989895 -0.141689
-0.020507 0.126578 0.634763 0.092927 0.962124 -0.256285
-0.010695 0.126144 0.638812 0.099499 0.935990 -0.337672
-0.003642 0.126520 0.638769 -0.004831 0.950843 -0.309636
0.003255 0.126410 0.638467 0.000430 0.929460 -0.368922
0.012021 0.125954 0.637994 0.002795 0.932047 -0.362327
0.019152 0.126207 0.637839 -0.010300 0.918810 -0.394567
0.024541 0.126692 0.639665 0.033584 0.948985 -0.313529
0.036609 0.122912 0.637980 0.506113 0.679059 -0.531723
-0.077623 0.128520 0.639695 -0.240746 0.793327 -0.559172
-0.064469 0.128884 0.638675 -0.098148 0.830650 -0.548076
-0.060926 0.129821 0.639100 -0.077537 0.879379 -0.469766
-0.052640 0.129796 0.638594 0.053082 0.919158 -0.390295
-0.043483 0.128157 0.637062 -0.014135 0.991620 -0.128414
-0.036020 0.128188 0.638223 -0.009459 0.995455 -0.094758
-0.028992 0.128259 0.637978 -0.047840 0.981764 -0.183986
-0.021329 0.128155 0.637923 -0.007470 0.971052 -0.238750
-0.080993 -0.049586 0.645199 -0.833674 -0.527137 -0.164667
-0.075829 -0.052286 0.644289 -0.145382 -0.989054 -0.025238
-0.068046 -0.052395 0.644075 0.026199 -0.999611 0.009516
-0.060034 -0.052203 0.643942 0.028483 -0.999558 0.008529
-0.051938 -0.051999 0.643908 0.046807 -0.998810 0.013701
-0.043902 -0.051465 0.644042 0.050559 -0.998379 0.026139
-0.035902 -0.051182 0.644258 0.028931 -0.999037 0.032994
-0.027975 -0.050965 0.644169 0.027925 -0.998931 0.036848
-0.019984 -0.050781 0.644098 0.022936 -0.999013 0.038044
-0.011983 -0.050600 0.643942 0.019466 -0.999089 0.037969
-0.004096 -0.050475 0.643948 0.017427 -0.999314 0.032674
0.003866 -0.050488 0.643923 -0.009490 -0.999588 0.027074
0.011700 -0.049958 0.644077 0.296047 -0.954782 -0.027346
0.016155 -0.048348 0.646289 0.637455 -0.765542 -0.087162
-0.080858 -0.044748 0.644809 -0.970275 0.130221 -0.203983
-0.079569 -0.042086 0.642643 -0.947762 0.228409 -0.222658
0.015395 -0.047808 0.641614 0.525654 -0.846999 -0.079257
0.018955 -0.044327 0.644293 0.835301 -0.538801 -0.109388
-0.080180 -0.039543 0.647586 -0.951100 0.258828 -0.168572
-0.078283 -0.035966 0.644155 -0.934901 0.289394 -0.205456
0.021024 -0.036315 0.644525 0.993877 0.017464 -0.109106
-0.075418 -0.028294 0.644090 -0.869882 0.426743 -0.247377
-0.069154 -0.024447 0.641438 -0.242223 0.863695 -0.441994
-0.061905 -0.024374 0.641326 -0.144440 0.970215 -0.194476
0.015114 -0.024719 0.640956 0.729140 0.586534 -0.352608
0.019160 -0.028250 0.644791 0.902666 0.379913 -0.202141
-0.072993 -0.023213 0.646302 -0.642972 0.723533 -0.251170
-0.068127 -0.022487 0.644782 -0.193155 0.927060 -0.321326
-0.059976 -0.021994 0.644620 -0.104039 0.952303 -0.286870
-0.051875 -0.020018 0.644551 -0.319524 0.899274 -0.298680
-0.044582 -0.020235 0.643870 -0.395674 0.890631 -0.224094
-0.037111 -0.018822 0.643835 -0.341815 0.902934 -0.260524
-0.027937 -0.017636 0.644089 -0.105336 0.970456 -0.217071
-0.021278 -0.017066 0.642732 -0.255929 0.900541 -0.351464
0.014266 -0.020133 0.645130 0.892522 0.348401 -0.286393
0.016509 -0.023213 0.647210 0.866153 0.497205 -0.050652
-0.019023 -0.013022 0.645198 -0.705050 0.467658 -0.533104
-0.014506 -0.015063 0.640881 -0.269801 0.775241 -0.571146
0.013369 -0.011063 0.646314 0.951763 0.010086 -0.306670
-0.020728 -0.004212 0.645923 -0.899187 -0.248228 -0.360341
0.014148 -0.003230 0.646607 0.963647 -0.050133 -0.262434
-0.025101 0.006835 0.647196 -0.933199 -0.242239 -0.265444
-0.022888 0.002979 0.645749 -0.887060 -0.276040 -0.370036
0.014488 0.004301 0.646646 0.959140 -0.041961 -0.279803
-0.025989 0.012030 0.646540 -0.921404 -0.194115 -0.336651
-0.022858 0.011313 0.642910 -0.836590 -0.189629 -0.513963
0.014599 0.012183 0.645967 0.952875 0.018476 -0.302800
-0.027130 0.020265 0.646054 -0.924991 -0.130077 -0.357033
0.013575 0.020196 0.645606 0.950919 0.095792 -0.294238
-0.027813 0.027750 0.645775 -0.940072 -0.086199 -0.329901
0.012877 0.028481 0.645715 0.940389 0.197661 -0.276764
-0.028898 0.035950 0.646080 -0.945090 -0.150758 -0.289962
0.007993 0.039216 0.641572 0.882078 0.227324 -0.412628
0.011041 0.035838 0.645865 0.932673 0.217440 -0.287821
-0.049443 0.047454 0.647646 -0.310921 -0.949428 -0.043752
-0.042112 0.045542 0.646948 -0.249883 -0.964317 -0.087476
-0.036069 0.044575 0.646694 -0.338305 -0.936019 -0.097043
-0.030543 0.041804 0.646064 -0.791323 -0.570900 -0.218815
0.007443 0.045478 0.643670 0.896236 0.263119 -0.357111
0.009360 0.043218 0.646063 0.924578 0.282207 -0.255958
-0.049318 0.052040 0.647363 -0.958856 0.019507 -0.283222
-0.047259 0.048664 0.647583 -0.296060 -0.954805 -0.026388
0.006389 0.052024 0.645443 0.939765 0.215500 -0.265332
-0.048621 0.059247 0.646767 -0.978988 -0.095934 -0.179941
0.005284 0.059743 0.645916 0.972779 0.001303 -0.231732
-0.057693 0.069621 0.647428 -0.468554 -0.854765 -0.223235
-0.054026 0.067756 0.647696 -0.662421 -0.745006 -0.078517
0.006356 0.066264 0.645599 0.831515 -0.496744 -0.248651
0.011356 0.070385 0.646156 0.454383 -0.877585 -0.152908
0.018575 0.071837 0.647139 0.125821 -0.986354 -0.106183
-0.064548 0.076592 0.647588 -0.857006 -0.447504 -0.255500
-0.062271 0.073231 0.646637 -0.631553 -0.725128 -0.274463
0.014437 0.072688 0.644044 0.219769 -0.961403 -0.165548
0.020409 0.072976 0.644925 0.142310 -0.978836 -0.147063
0.028080 0.075197 0.645200 0.597347 -0.773228 -0.212827
0.032209 0.079110 0.647023 0.939913 -0.334856 -0.066593
-0.100532 0.087497 0.647467 -0.071983 -0.963431 -0.258107
-0.092199 0.087632 0.647470 -0.030370 -0.979532 -0.198982
-0.082578 0.086158 0.645790 -0.437729 -0.870829 -0.223718
-0.076022 0.084736 0.645328 -0.109725 -0.974888 -0.193786
-0.068562 0.084357 0.644768 -0.109981 -0.972455 -0.205513
-0.063377 0.084048 0.644114 -0.509704 -0.841907 -0.177185
0.031360 0.082218 0.644524 0.873845 -0.446388 -0.192699
0.035832 0.085848 0.645102 0.590317 -0.788193 -0.174002
0.040168 0.087984 0.646272 0.674377 -0.716963 -0.176579
-0.129059 0.095159 0.647292 -0.565381 -0.777359 -0.275785
-0.123754 0.092316 0.646063 -0.375892 -0.889508 -0.259771
-0.115811 0.090084 0.646828 -0.058501 -0.990636 -0.123362
-0.108495 0.089905 0.646285 -0.121215 -0.970063 -0.210439
-0.100536 0.089174 0.645116 -0.080959 -0.945269 -0.316090
-0.092152 0.088996 0.645573 -0.011898 -0.962185 -0.272137
-0.085171 0.089137 0.644181 -0.349679 -0.889584 -0.293880
0.039229 0.088651 0.642793 0.649031 -0.727730 -0.221738
0.042426 0.092128 0.644865 0.866113 -0.464201 -0.185378
-0.133507 0.100546 0.646615 -0.821048 -0.474659 -0.317142
0.044348 0.099853 0.644015 0.985718 -0.057103 -0.158424
-0.136470 0.110553 0.647394 -0.932076 0.078791 -0.353591
-0.133932 0.107077 0.644362 -0.855209 -0.092659 -0.509933
0.044122 0.107974 0.643675 0.993299 -0.025198 -0.112788
-0.136299 0.112435 0.647319 -0.938331 0.153632 -0.309728
-0.132439 0.115887 0.645350 -0.706544 0.501603 -0.499189
-0.125940 0.118756 0.641417 -0.529180 0.603210 -0.596746
0.044287 0.115543 0.644096 0.975462 0.135319 -0.173675
-0.129345 0.120570 0.646848 -0.559740 0.712576 -0.422996
-0.124168 0.122928 0.645023 -0.447540 0.775930 -0.444567
-0.115695 0.124767 0.644574 -0.085924 0.925479 -0.368926
-0.108080 0.125703 0.645150 -0.124221 0.923416 -0.363141
-0.101758 0.126216 0.644024 -0.141025 0.896751 -0.419463
-0.091529 0.126629 0.644269 -0.027755 0.928855 -0.369402
-0.084200 0.126984 0.643564 -0.455973 0.798773 -0.392491
-0.049418 0.127574 0.641607 0.234896 0.946638 -0.220684
-0.044515 0.127326 0.642067 0.139652 0.981398 -0.131743
-0.038313 0.127341 0.642019 -0.043917 0.992423 -0.114749
-0.026254 0.127782 0.640329 0.058557 0.954670 -0.291850
-0.017397 0.127765 0.641433 0.125092 0.938644 -0.321401
-0.010873 0.127311 0.641179 0.065838 0.947109 -0.314084
-0.003283 0.127804 0.642361 0.003709 0.968544 -0.248815
0.003864 0.126954 0.641144 0.007576 0.975335 -0.220598
0.013265 0.127736 0.642613 -0.004267 0.975932 -0.218035
0.019436 0.127272 0.641879 0.015650 0.975272 -0.220451
0.028872 0.127477 0.642419 0.073254 0.962316 -0.261880
0.036660 0.126097 0.644231 0.424718 0.868235 -0.256479
0.041963 0.122077 0.644684 0.826508 0.522191 -0.210240
-0.100332 0.128335 0.647494 -0.103495 0.953087 -0.284453
-0.092223 0.128158 0.647654 0.018484 0.954208 -0.298571
-0.082331 0.129376 0.645081 -0.537059 0.794573 -0.283235
-0.076315 0.131127 0.644908 -0.140293 0.952261 -0.271139
-0.068158 0.131551 0.644852 -0.083005 0.970268 -0.227354
-0.060446 0.132095 0.644607 -0.060187 0.961027 -0.269823
-0.052477 0.131283 0.645035 0.185507 0.947911 -0.258944
-0.041452 0.128692 0.644356 0.021265 0.991969 -0.124683
-0.035705 0.128686 0.643733 -0.084257 0.984367 -0.154666
-0.029014 0.130185 0.644502 -0.226648 0.946131 -0.231229
-0.020658 0.130442 0.644936 0.060254 0.966612 -0.249058
-0.011530 0.129195 0.645374 0.094087 0.972111 -0.214821
-0.003819 0.129234 0.645607 0.009118 0.980300 -0.197305
0.003940 0.129061 0.645174 0.005952 0.979323 -0.202217
0.011985 0.129047 0.645579 0.006944 0.982724 -0.184946
0.020125 0.129028 0.645336 0.004011 0.985727 -0.168301
0.028279 0.128759 0.645325 0.046630 0.988810 -0.141705
0.033796 0.128983 0.646214 0.085678 0.994772 -0.055567
-0.081538 -0.050251 0.652212 -0.720196 -0.691908 -0.050798
-0.076017 -0.052344 0.652135 -0.084154 -0.996078 0.027332
-0.068023 -0.052263 0.652415 0.019777 -0.998987 0.040428
-0.060102 -0.052087 0.652225 0.026686 -0.998864 0.039478
-0.051912 -0.051845 0.652376 0.050518 -0.998018 0.037515
-0.044011 -0.051243 0.651820 0.056593 -0.998012 0.027731
-0.036076 -0.051001 0.652179 0.034695 -0.998824 0.033852
-0.027951 -0.050710 0.652215 0.031139 -0.998698 0.040405
-0.019919 -0.050484 0.652189 0.026166 -0.998701 0.043723
-0.011992 -0.050318 0.652090 0.014906 -0.998994 0.042290
-0.004046 -0.050211 0.652185 0.013178 -0.999068 0.041093
0.003894 -0.050220 0.652229 -0.016362 -0.999105 0.038998
0.011909 -0.049932 0.652040 0.235267 -0.971817 0.014897
0.016450 -0.048465 0.652196 0.596977 -0.801336 -0.038449
-0.081873 -0.044004 0.652067 -0.980732 0.161920 -0.109304
0.015883 -0.047871 0.653191 0.478381 -0.878041 -0.013953
0.019687 -0.044477 0.652494 0.850206 -0.524791 -0.041770
-0.080576 -0.038301 0.653100 -0.955519 0.281252 -0.088767
-0.079157 -0.034696 0.651685 -0.945969 0.306212 -0.106661
0.021474 -0.036342 0.652019 0.998675 -0.033963 -0.038659
-0.076757 -0.027970 0.652071 -0.913294 0.396352 -0.093805
0.015271 -0.024618 0.653404 0.827508 0.558302 0.059419
0.020332 -0.028411 0.652076 0.934663 0.355144 -0.016647
-0.073806 -0.022486 0.652559 -0.723596 0.682069 -0.105789
-0.067985 -0.020996 0.652432 -0.162250 0.981334 -0.103239
-0.060013 -0.020418 0.652784 -0.098348 0.991240 -0.088152
-0.052245 -0.018377 0.652405 -0.335865 0.938341 -0.081918
-0.044957 -0.016929 0.652033 -0.137071 0.984475 -0.109633
-0.035536 -0.016994 0.651923 0.022015 0.996120 -0.085205
-0.028880 -0.016944 0.651975 -0.149321 0.986524 -0.066885
-0.023440 -0.016029 0.654460 -0.433198 0.895306 0.103757
0.015338 -0.019543 0.652158 0.994724 0.090454 0.048400
0.016581 -0.022066 0.650217 0.940009 0.328681 0.091387
-0.042343 -0.015629 0.653361 -0.063672 0.993550 -0.093827
-0.025536 -0.015536 0.653206 -0.434541 0.894314 -0.106658
-0.022267 -0.011668 0.652495 -0.958819 0.264798 -0.102702
0.015275 -0.011850 0.652715 0.999903 0.013781 0.002166
-0.024322 -0.001064 0.653442 -0.945768 -0.324421 0.016541
-0.022903 -0.004442 0.652377 -0.966777 -0.248879 -0.058327
0.015525 -0.004229 0.652550 0.998325 -0.057175 -0.008900
0.016124 -0.002392 0.653193 0.999249 -0.036663 0.012577
-0.025764 0.003980 0.652673 -0.957305 -0.286626 -0.037591
-0.023820 0.000207 0.648930 -0.909213 -0.313592 -0.273845
0.015600 0.003849 0.652616 0.999636 -0.026829 0.002708
0.016279 0.004344 0.653334 0.997190 -0.045697 0.059361
-0.027738 0.012034 0.652488 -0.978055 -0.202799 -0.047761
0.015728 0.012072 0.651705 0.999619 0.023226 -0.014941
0.016304 0.012158 0.653083 0.999054 0.022995 0.036907
-0.029034 0.019992 0.652441 -0.990272 -0.130454 -0.048413
0.015311 0.020398 0.652631 0.995769 0.090794 0.014174
0.016140 0.016584 0.652863 0.990908 0.132737 -0.021974
-0.029859 0.027982 0.652522 -0.996307 -0.078231 -0.035388
0.014472 0.027894 0.652785 0.980072 0.196669 0.027941
0.016348 0.025753 0.654981 0.859083 0.152449 0.488606
-0.030435 0.035781 0.652860 -0.992801 -0.118338 0.018522
0.012421 0.035977 0.652723 0.972652 0.230835 0.025772
-0.050376 0.047416 0.652233 -0.220712 -0.970591 0.096117
-0.043568 0.045732 0.652448 -0.284099 -0.958283 0.031335
-0.035992 0.043962 0.652313 -0.395336 -0.918180 0.025608
-0.031356 0.041146 0.652544 -0.852681 -0.519852 0.051859
0.010413 0.043932 0.652646 0.953793 0.298222 0.036631
-0.051508 0.051368 0.652713 -0.994709 -0.101171 -0.017821
-0.047341 0.048214 0.651727 -0.268804 -0.962726 0.030046
0.007450 0.053694 0.652252 0.975755 0.218800 0.005351
0.008464 0.050411 0.653005 0.967400 0.247394 0.054155
-0.051134 0.060170 0.652841 -0.982878 -0.173416 0.062267
0.006602 0.060370 0.652755 0.996488 -0.038541 0.074341
0.008070 0.059335 0.654843 0.774384 -0.001033 0.632715
-0.065048 0.071824 0.655410 -0.556155 -0.506480 0.658915
-0.059542 0.069431 0.652930 -0.470463 -0.875332 0.111620
-0.054080 0.066592 0.652839 -0.741265 -0.660255 0.120789
0.007343 0.065392 0.652889 0.903945 -0.414733 0.104308
0.011671 0.069900 0.652430 0.521637 -0.847223 0.100538
0.018451 0.071760 0.651318 0.138664 -0.988472 0.060797
0.024710 0.071988 0.649635 0.368501 -0.929627 0.001121
-0.065703 0.074998 0.653246 -0.842613 -0.518940 0.143892
-0.062980 0.072727 0.652316 -0.622952 -0.782234 0.006471
0.015107 0.072244 0.653454 0.269162 -0.950123 0.157537
0.020476 0.072665 0.652407 0.139204 -0.984136 0.109997
0.028393 0.074821 0.652426 0.564810 -0.818955 0.101502
0.032267 0.078763 0.652067 0.949382 -0.308656 0.058349
-0.121282 0.087972 0.652840 -0.135774 -0.988704 -0.063481
-0.116061 0.087813 0.654244 -0.059402 -0.988382 0.139901
-0.107468 0.087626 0.653691 -0.136599 -0.986686 0.088267
-0.099796 0.087136 0.652639 -0.057740 -0.998316 -0.005579
-0.092067 0.087354 0.652898 0.018026 -0.999838 -0.000097
-0.083511 0.086060 0.652117 -0.333074 -0.942743 0.017244
-0.076129 0.084157 0.652132 -0.100599 -0.994169 0.038831
-0.068858 0.083367 0.652289 -0.376930 -0.924271 0.060392
0.031875 0.081734 0.654501 0.926144 -0.308365 0.217181
0.035583 0.084955 0.652449 0.653501 -0.742127 0.148946
0.040312 0.087622 0.649685 0.689390 -0.724372 -0.005135
-0.130292 0.094379 0.653095 -0.574529 -0.817655 -0.036848
-0.124033 0.090804 0.652287 -0.384064 -0.922748 -0.032100
-0.116065 0.089218 0.652223 -0.051408 -0.998561 0.015262
-0.108117 0.088801 0.652340 -0.120537 -0.992612 -0.013900
-0.102612 0.088292 0.651780 -0.172663 -0.984764 -0.020692
-0.091480 0.088190 0.649107 -0.012826 -0.994913 -0.099918
-0.086520 0.088278 0.649818 -0.245501 -0.969389 -0.003918
0.039488 0.088239 0.654566 0.613164 -0.758924 0.219235
0.042607 0.091611 0.652430 0.855676 -0.506608 0.105671
-0.136445 0.102746 0.653422 -0.937775 -0.325896 -0.119874
-0.133909 0.098728 0.651983 -0.819787 -0.555306 -0.139944
0.044892 0.099455 0.652371 0.994860 -0.076035 0.066870
-0.137183 0.108006 0.652400 -0.990889 -0.079037 -0.109046
-0.135927 0.104324 0.649639 -0.941323 -0.242368 -0.234880
0.044662 0.108315 0.652142 0.997715 -0.028845 0.061104
-0.136803 0.113759 0.652938 -0.958339 0.257740 -0.123109
-0.134171 0.117821 0.651823 -0.781207 0.592484 -0.196671
0.044801 0.115971 0.652402 0.982829 0.167390 0.077640
-0.130473 0.121906 0.652638 -0.607436 0.783995 -0.127955
-0.124243 0.125527 0.652276 -0.431861 0.892330 -0.131311
-0.116258 0.126924 0.651276 -0.073039 0.991593 -0.106810
-0.108051 0.127069 0.650591 -0.120572 0.983514 -0.134766
-0.100524 0.127674 0.652131 -0.106706 0.990932 0.081651
-0.091137 0.127745 0.654139 -0.010622 0.961923 0.273113
-0.086025 0.127711 0.653896 -0.147050 0.953234 0.264047
0.007848 0.127972 0.655979 0.023285 0.923079 0.383904
0.012882 0.127942 0.655640 0.014896 0.938315 0.345460
0.020608 0.127928 0.655659 0.021674 0.926420 0.375867
0.029149 0.127855 0.654977 0.095536 0.939043 0.330260
0.036810 0.126932 0.652686 0.386283 0.906031 0.172894
0.042199 0.122866 0.652235 0.810985 0.572941 0.118498
-0.113976 0.128144 0.654487 -0.041856 0.996681 0.069823
-0.107970 0.128231 0.653652 -0.094742 0.995277 -0.021172
-0.100580 0.128937 0.652573 -0.130926 0.988232 -0.079089
-0.092340 0.128864 0.652419 0.025123 0.998092 -0.056402
-0.083234 0.130086 0.652183 -0.393366 0.918716 -0.034983
-0.075847 0.131693 0.651530 -0.106283 0.994249 -0.013175
-0.067909 0.132053 0.651997 -0.110597 0.993857 -0.004071
-0.060069 0.133406 0.652307 -0.102134 0.994724 -0.009624
-0.052175 0.132760 0.652610 0.220291 0.975332 0.014125
-0.043768 0.129431 0.652970 0.122117 0.991624 0.042068
-0.036444 0.129647 0.652240 -0.070162 0.997456 0.012591
-0.028697 0.131279 0.652172 -0.245489 0.968936 0.029968
-0.020204 0.131308 0.652398 0.089442 0.993770 0.066498
-0.012118 0.129820 0.652337 0.129768 0.987598 0.088381
-0.004102 0.129594 0.652112 0.024774 0.996423 0.080798
0.004250 0.129425 0.652190 0.017465 0.994709 0.101238
0.012344 0.129285 0.651885 0.008633 0.995833 0.090787
0.020259 0.129269 0.652263 0.010312 0.993900 0.109805
0.028331 0.129092 0.652243 0.061474 0.992524 0.105434
0.034917 0.128703 0.651940 0.160257 0.980135 0.116850
-0.081622 -0.050016 0.659947 -0.756203 -0.648123 0.089964
-0.076189 -0.052003 0.659657 -0.100842 -0.994272 0.035424
-0.068063 -0.051919 0.659860 0.026699 -0.999302 0.026113
-0.059877 -0.051682 0.660021 0.025133 -0.999165 0.032209
-0.051937 -0.051501 0.660278 0.037744 -0.998969 0.025236
-0.044026 -0.051028 0.659986 0.064236 -0.997596 0.025987
-0.036096 -0.050661 0.659808 0.036438 -0.999000 0.025923
-0.028067 -0.050404 0.659674 0.029685 -0.999341 0.020871
-0.020054 -0.050187 0.659926 0.025354 -0.999517 0.017987
-0.012143 -0.050019 0.659962 0.017582 -0.999647 0.019906
-0.004167 -0.049886 0.660074 0.016863 -0.999447 0.028656
0.004038 -0.049986 0.660237 -0.026328 -0.999317 0.025947
0.012058 -0.049732 0.660071 0.249850 -0.967705 0.033495
0.016496 -0.048484 0.659363 0.587145 -0.808313 0.043473
-0.082060 -0.044178 0.660299 -0.990797 0.090970 0.100233
0.015695 -0.047882 0.662085 0.519627 -0.851432 0.071079
0.019485 -0.044675 0.660216 0.832111 -0.551244 0.061002
-0.080624 -0.038091 0.659848 -0.956693 0.280140 0.079116
-0.079225 -0.034311 0.660418 -0.942194 0.319937 0.099554
0.021594 -0.036121 0.659979 0.999334 0.010650 0.034887
-0.076920 -0.028029 0.660247 -0.912740 0.397690 0.093537
0.020205 -0.028217 0.660261 0.917293 0.382040 0.112338
-0.073869 -0.022407 0.660181 -0.724050 0.683271 0.094297
-0.068129 -0.020821 0.660225 -0.173716 0.980946 0.086996
-0.059926 -0.020344 0.660468 -0.088338 0.990586 0.104570
-0.052155 -0.018444 0.660281 -0.309233 0.943035 0.122720
-0.044717 -0.017102 0.660303 -0.135040 0.980818 0.140573
-0.035972 -0.017113 0.660174 0.034491 0.994288 0.101006
-0.028479 -0.016976 0.660729 -0.129856 0.982984 0.129922
-0.022651 -0.016634 0.661381 -0.438293 0.827697 0.350452
0.014601 -0.018581 0.660812 0.871234 0.297251 0.390632
0.016656 -0.022248 0.660138 0.854343 0.477017 0.206284
-0.042736 -0.015684 0.659761 -0.098464 0.989812 0.102841
-0.039707 -0.015905 0.657175 0.085584 0.995494 0.040831
-0.025391 -0.015525 0.658689 -0.443866 0.876448 0.186606
-0.020757 -0.011417 0.660967 -0.822774 0.173496 0.541241
0.013460 -0.011802 0.660770 0.842245 0.052656 0.536516
0.016558 -0.012364 0.657207 0.762971 0.084422 0.640897
-0.024393 -0.001203 0.657716 -0.880246 -0.295156 0.371551
-0.021628 -0.004061 0.660840 -0.836058 -0.209562 0.507042
0.013687 -0.004099 0.660837 0.840415 -0.067085 0.537775
0.016479 -0.003528 0.659045 0.766292 -0.048875 0.640630
-0.025294 0.004562 0.659280 -0.880379 -0.259740 0.396822
