x y z nx ny nz
0.044211 -0.034324 0.637067 -0.426440 -0.904455 -0.010461
0.052033 -0.036049 0.637395 0.094797 -0.995454 0.009264
0.058866 -0.034025 0.637062 0.481491 -0.876432 -0.005780
0.031590 -0.024222 0.638425 -0.695690 -0.708667 0.117501
0.036462 -0.027607 0.636969 -0.708721 -0.705478 0.003934
0.040397 -0.031352 0.636280 -0.681832 -0.731504 -0.002655
0.062834 -0.031089 0.636454 0.700195 -0.711670 -0.057032
0.065673 -0.027258 0.636985 0.892725 -0.449487 -0.031678
0.023639 -0.016261 0.637720 -0.691800 -0.707253 0.145622
0.028185 -0.019513 0.637008 -0.694648 -0.718820 0.027608
0.032609 -0.023381 0.635713 -0.691355 -0.720788 -0.049926
0.046790 -0.016883 0.638911 -0.341365 -0.927807 0.150482
0.050259 -0.019443 0.639547 -0.734099 0.679036 -0.002817
0.067403 -0.020414 0.636662 0.997069 -0.053048 -0.055123
0.015402 -0.008364 0.637460 -0.669741 -0.728140 0.145808
0.020062 -0.011682 0.636658 -0.690612 -0.722472 0.033022
0.024482 -0.015400 0.635635 -0.695449 -0.718552 0.005803
0.046572 -0.015654 0.639696 -0.334895 -0.930150 0.150556
0.048995 -0.015305 0.639673 -0.231804 -0.947061 0.222131
0.063205 -0.009175 0.635501 0.745515 0.657586 -0.108567
0.065961 -0.012841 0.637177 0.901153 0.432985 -0.021162
0.012239 -0.004165 0.636688 -0.755053 -0.654402 0.040655
0.016593 -0.007618 0.636017 -0.678008 -0.734067 0.038073
0.054678 -0.001318 0.636653 0.683399 0.728511 0.047310
0.059211 -0.005378 0.637195 0.673401 0.738278 0.038436
0.006081 0.005140 0.637014 -0.843482 -0.525824 0.109760
0.008668 0.001237 0.636456 -0.862471 -0.505154 0.031045
0.046641 0.006263 0.636697 0.686708 0.725510 0.045467
0.050876 0.002491 0.637266 0.683335 0.726682 0.070615
-0.000709 0.014849 0.636736 -0.833143 -0.543998 0.099695
0.002125 0.010997 0.636796 -0.808354 -0.576531 0.119064
0.038440 0.014337 0.636964 0.705585 0.704506 0.076299
0.042492 0.010430 0.636970 0.689438 0.717810 0.097078
-0.008649 0.023572 0.635294 -0.660141 -0.745201 0.094286
-0.004224 0.020099 0.635998 -0.777289 -0.624392 0.077177
0.028551 0.021813 0.636859 0.491245 0.861933 0.125497
0.034794 0.018215 0.636744 0.614465 0.779570 0.121255
-0.019144 0.030757 0.636497 -0.435885 -0.877319 0.200786
-0.012210 0.027218 0.636107 -0.560130 -0.820517 0.114044
-0.007644 0.024316 0.636597 -0.671490 -0.737850 0.068402
0.013508 0.031112 0.636030 0.547742 0.821974 0.156004
0.020033 0.027039 0.636834 0.529255 0.826096 0.193532
0.025474 0.024279 0.636797 0.451537 0.816144 0.360586
-0.024282 0.038727 0.635888 -0.990833 -0.073924 0.113071
-0.022949 0.035017 0.636959 -0.914510 -0.367229 0.169747
0.005442 0.037426 0.636267 0.729608 0.679911 0.073437
0.010107 0.033407 0.636209 0.610278 0.783003 0.120279
-0.024168 0.040334 0.638265 -0.954004 -0.005281 0.299746
-0.021748 0.044159 0.636448 -0.911239 0.334705 0.240033
-0.001137 0.046366 0.637300 0.843669 0.460801 0.275472
0.001493 0.042822 0.636237 0.817600 0.556185 0.148959
-0.026650 0.053506 0.635977 -0.299402 -0.256232 0.919077
-0.021475 0.051071 0.636589 -0.326659 0.055002 0.943541
-0.012340 0.052481 0.636509 -0.325761 0.929442 0.173254
-0.003668 0.051163 0.636768 0.605309 0.753482 0.256643
-0.034701 0.061300 0.635571 -0.291681 -0.261439 0.920093
-0.029232 0.058719 0.636157 -0.106825 -0.059054 0.992523
-0.023221 0.056234 0.634913 0.018852 0.061164 0.997950
-0.048264 0.071066 0.633806 -0.236146 -0.167587 0.957157
-0.042859 0.069268 0.635315 -0.267277 -0.237140 0.933985
-0.037280 0.066572 0.635843 -0.098222 -0.059061 0.993410
-0.031352 0.064206 0.634932 -0.069576 -0.037463 0.996873
-0.056682 0.079480 0.633078 -0.305377 -0.271124 0.912818
-0.050976 0.076992 0.634889 -0.299412 -0.268607 0.915534
-0.045408 0.074550 0.635497 -0.102276 -0.056488 0.993151
-0.039373 0.072515 0.635145 -0.158110 -0.108923 0.981395
-0.064536 0.087361 0.632868 -0.292257 -0.251853 0.922581
-0.059080 0.084950 0.634528 -0.280618 -0.244378 0.928188
-0.053650 0.082531 0.635123 -0.111488 -0.059783 0.991966
-0.046830 0.080094 0.634053 -0.166913 -0.156571 0.973461
-0.072425 0.095728 0.632887 -0.402302 -0.361124 0.841274
-0.067131 0.092886 0.634230 -0.262026 -0.207955 0.942389
-0.061566 0.090302 0.634733 -0.082376 -0.040714 0.995769
-0.055836 0.088436 0.633067 -0.202007 -0.210952 0.956396
-0.080933 0.103465 0.632710 -0.263206 -0.127063 0.956335
-0.075132 0.100827 0.633706 -0.259732 -0.155948 0.953005
-0.069598 0.098212 0.634326 -0.121098 -0.046548 0.991549
-0.082699 0.108549 0.632655 -0.221711 -0.065902 0.972883
-0.077775 0.106887 0.633482 -0.161357 -0.010563 0.986840
-0.088075 0.116567 0.632008 -0.180190 -0.019318 0.983442
-0.084256 0.114280 0.632491 -0.195285 -0.019693 0.980549
-0.079705 0.112431 0.632650 -0.170266 -0.001618 0.985397
0.039674 -0.032395 0.641431 -0.637958 -0.725334 0.258651
0.044782 -0.033744 0.644011 -0.376262 -0.853289 0.361004
0.052004 -0.034827 0.644601 0.076398 -0.921391 0.381053
0.058374 -0.033378 0.643597 0.465241 -0.823287 0.325190
0.037171 -0.027012 0.643958 -0.668836 -0.636709 0.383745
0.041711 -0.030512 0.646044 -0.576015 -0.666291 0.473563
0.061766 -0.029978 0.644931 0.652570 -0.649897 0.389597
0.065277 -0.026544 0.643329 0.847015 -0.417590 0.328914
0.029107 -0.018920 0.644028 -0.641576 -0.639874 0.423015
0.033796 -0.022241 0.645796 -0.611794 -0.610010 0.503583
0.045430 -0.017891 0.645164 0.989143 -0.141144 0.040921
0.052587 -0.019273 0.644122 -0.844535 -0.153680 0.512975
0.066337 -0.020050 0.644726 0.914425 -0.020192 0.404251
0.015572 -0.008340 0.640458 -0.647156 -0.706007 0.287652
0.021087 -0.011004 0.643917 -0.632255 -0.636096 0.442307
0.025788 -0.014163 0.645782 -0.603138 -0.600207 0.525333
0.046354 -0.014518 0.644510 0.422816 -0.899965 0.106256
0.050231 -0.014500 0.644599 -0.447134 -0.878919 0.166048
0.062197 -0.010217 0.645756 0.655576 0.571437 0.493640
0.065402 -0.013481 0.643888 0.839707 0.393474 0.374260
0.013098 -0.003183 0.643981 -0.684212 -0.571548 0.452975
0.017895 -0.006285 0.645801 -0.564188 -0.613322 0.552746
0.053322 -0.002382 0.645546 0.574523 0.641086 0.508854
0.058239 -0.005911 0.644311 0.585609 0.675379 0.448247
0.006764 0.005988 0.642472 -0.778461 -0.431323 0.456024
0.010138 0.003486 0.645340 -0.742096 -0.354909 0.568623
0.038725 0.007968 0.647963 0.507053 0.564237 0.651562
0.044974 0.005303 0.645432 0.572017 0.630053 0.525195
0.049964 0.001811 0.643841 0.604544 0.663393 0.440949
-0.000658 0.015168 0.641540 -0.684025 -0.514860 0.516749
0.004504 0.012433 0.644376 -0.638309 -0.389033 0.664240
0.008929 0.010386 0.647275 -0.584824 -0.237338 0.775662
0.031390 0.015501 0.647867 0.457880 0.575938 0.677231
0.036848 0.012941 0.645331 0.587204 0.605001 0.537741
0.041841 0.009643 0.643569 0.603662 0.652233 0.458459
-0.008185 0.023519 0.641783 -0.616081 -0.597443 0.513328
-0.002876 0.020897 0.643606 -0.560014 -0.455958 0.691727
0.003451 0.019946 0.646608 -0.362230 -0.118772 0.924490
0.012783 0.023210 0.647615 0.093061 0.387888 0.916997
0.020344 0.022216 0.646330 0.253223 0.623262 0.739881
0.028088 0.019906 0.644947 0.358001 0.743065 0.565411
0.033885 0.017406 0.643592 0.542413 0.706702 0.454270
-0.018063 0.031382 0.641277 -0.379501 -0.754657 0.535231
-0.011248 0.029134 0.643282 -0.448968 -0.528528 0.720475
-0.004169 0.027880 0.645569 -0.187728 -0.156282 0.969708
0.003942 0.028063 0.646161 -0.011665 0.145057 0.989354
0.011685 0.027712 0.645536 0.227565 0.469613 0.853040
0.018739 0.025985 0.643130 0.390996 0.677918 0.622534
0.026009 0.024011 0.641480 0.410011 0.790915 0.454252
-0.024128 0.036751 0.640481 -0.812314 -0.321240 0.486776
-0.019659 0.035961 0.644204 -0.556893 -0.423012 0.714794
-0.011900 0.035575 0.646372 -0.042825 -0.381167 0.923514
-0.004100 0.036066 0.645921 0.150647 -0.000074 0.988588
0.003379 0.035517 0.644610 0.262946 0.307661 0.914442
0.009704 0.033298 0.642521 0.437674 0.552306 0.709507
-0.019174 0.043571 0.644319 -0.687504 0.329617 0.647063
-0.011881 0.044991 0.647165 -0.045912 0.325287 0.944500
-0.004572 0.043894 0.645008 0.524307 0.234159 0.818701
0.001089 0.041766 0.641987 0.547585 0.480011 0.685376
-0.017377 0.049111 0.641819 -0.615058 0.647222 0.450342
-0.011888 0.050038 0.643910 -0.199862 0.741575 0.640407
-0.005392 0.049955 0.643203 0.474131 0.586568 0.656611
0.046841 -0.032472 0.648698 -0.247371 -0.726307 0.641316
0.051768 -0.032723 0.648880 0.046693 -0.772044 0.633851
0.057174 -0.032274 0.648748 0.338830 -0.640935 0.688765
0.038966 -0.025119 0.649019 -0.540352 -0.494826 0.680564
0.044449 -0.027603 0.651024 -0.395868 -0.486164 0.779059
0.051983 -0.028083 0.652486 0.046440 -0.490154 0.870398
0.059202 -0.027376 0.650662 0.478848 -0.443513 0.757629
0.064645 -0.025296 0.648780 0.711150 -0.225674 0.665836
0.030854 -0.017060 0.648798 -0.524656 -0.509310 0.682158
0.036613 -0.019469 0.650797 -0.460526 -0.435786 0.773309
0.043672 -0.020276 0.653528 -0.215392 -0.242601 0.945913
0.053255 -0.020732 0.653642 -0.113692 -0.166325 0.979495
0.059936 -0.020062 0.652195 0.511354 -0.008620 0.859327
0.064494 -0.019920 0.648792 0.748501 0.013231 0.663002
0.022949 -0.009035 0.648726 -0.509320 -0.488666 0.708377
0.028592 -0.011395 0.650584 -0.453915 -0.428857 0.781053
0.035921 -0.012115 0.653464 -0.249545 -0.209656 0.945395
0.043983 -0.012055 0.653954 0.097755 -0.083534 0.991699
0.052026 -0.012087 0.652907 0.068075 0.028297 0.997279
0.059243 -0.012792 0.650843 0.478613 0.389900 0.786707
0.064476 -0.015188 0.648370 0.693088 0.281849 0.663469
0.015009 -0.001331 0.648767 -0.549384 -0.424812 0.719522
0.020566 -0.003373 0.650409 -0.423972 -0.428949 0.797653
0.027948 -0.004112 0.653123 -0.237905 -0.195026 0.951507
0.036046 -0.004121 0.653934 0.009600 0.065482 0.997808
0.044006 -0.004171 0.653008 0.229770 0.299895 0.925888
0.051052 -0.004994 0.650426 0.426537 0.486691 0.762364
0.056675 -0.007105 0.648731 0.453678 0.543299 0.706401
0.013795 0.004404 0.649671 -0.567761 -0.201397 0.798177
0.019952 0.003873 0.652605 -0.278376 -0.096983 0.955563
0.028052 0.003945 0.653485 0.008342 0.075523 0.997109
0.035956 0.003834 0.652478 0.243967 0.304937 0.920594
0.043028 0.002642 0.650049 0.426722 0.488295 0.761234
0.048865 0.000809 0.648903 0.337812 0.402445 0.850836
0.007424 0.015174 0.648159 -0.387004 -0.106647 0.915890
0.012462 0.012126 0.649776 -0.399771 -0.012612 0.916528
0.020008 0.011956 0.651879 -0.136127 0.228083 0.964079
0.027934 0.011885 0.651826 0.171656 0.365690 0.914770
0.034593 0.010526 0.649844 0.432337 0.465818 0.772074
0.040375 0.008252 0.648917 0.368045 0.444110 0.816890
0.007370 0.019549 0.648222 -0.243838 0.045046 0.968769
0.011808 0.019489 0.648905 -0.121281 0.206701 0.970858
0.019546 0.018387 0.649492 0.051825 0.459982 0.886415
0.026638 0.017411 0.649162 0.208954 0.596009 0.775313
0.032820 0.016040 0.648400 0.386034 0.524855 0.758620
0.009880 0.024375 0.648046 -0.086557 0.265274 0.960280
-0.016621 0.038740 0.648286 -0.255773 -0.210197 0.943609
-0.014058 0.038999 0.648468 -0.012169 -0.270982 0.962508
-0.016465 0.040728 0.648423 -0.329614 -0.005627 0.944099
-0.012091 0.042921 0.648667 0.027551 0.074283 0.996857
-0.007745 0.043788 0.648077 0.305685 0.193386 0.932287
