x y z nx ny nz
-0.020137 0.074793 0.636588 0.019305 0.996580 0.080350
-0.012040 0.074455 0.636469 0.063028 0.996513 0.054678
-0.004060 0.073705 0.635868 0.119444 0.992062 0.039314
0.002599 0.072757 0.635975 0.173612 0.984242 0.033553
0.008551 0.072242 0.636877 0.240882 0.969818 0.037799
-0.057756 0.014846 0.643960 -0.466892 -0.878358 0.102466
-0.052016 0.012973 0.643805 -0.239362 -0.967624 0.080059
-0.044045 0.011373 0.644027 -0.164049 -0.983457 0.076812
-0.036045 0.010200 0.643968 -0.106516 -0.991930 0.068771
-0.027970 0.009548 0.644068 -0.046844 -0.997077 0.060365
-0.019897 0.009338 0.643875 0.003110 -0.997931 0.064216
-0.011913 0.009555 0.643604 0.053114 -0.994554 0.089673
-0.003983 0.010134 0.643507 0.103871 -0.986373 0.127589
0.004012 0.011189 0.643678 0.163752 -0.976993 0.136636
0.011848 0.012882 0.644168 0.288129 -0.954477 0.077168
0.017349 0.014961 0.644138 0.551894 -0.833858 0.009666
-0.064337 0.023121 0.643246 -0.904122 -0.404077 0.138873
-0.061953 0.019237 0.643839 -0.802488 -0.583992 0.122340
0.021385 0.019537 0.644092 0.846916 -0.531483 -0.016079
0.024025 0.023995 0.644233 0.956889 -0.288227 -0.035892
-0.065740 0.027862 0.643896 -0.955557 -0.272903 0.111514
0.023702 0.025100 0.643987 0.954917 -0.294545 -0.037113
0.024852 0.028661 0.644237 0.977427 -0.206228 -0.045904
-0.067273 0.035966 0.643970 -0.987977 -0.113305 0.105181
0.025816 0.035952 0.644130 0.994901 -0.080608 -0.060621
-0.067462 0.044003 0.643789 -0.992528 0.046571 0.112777
0.026032 0.043871 0.643936 0.997731 0.026532 -0.061884
-0.066554 0.051987 0.643797 -0.978817 0.170828 0.112848
0.025335 0.052052 0.644062 0.985700 0.161154 -0.049239
-0.064996 0.058416 0.643924 -0.942867 0.315279 0.107708
-0.063190 0.062258 0.643976 -0.884093 0.452148 0.118075
0.022664 0.061143 0.643780 0.896824 0.441990 -0.018725
0.024359 0.057361 0.644111 0.954047 0.297829 -0.033036
-0.059814 0.067089 0.643921 -0.708179 0.696518 0.115527
-0.052181 0.070689 0.644071 -0.257541 0.959460 0.114495
-0.044527 0.071495 0.644604 -0.161895 0.981134 0.105673
-0.039858 0.071857 0.646248 -0.142320 0.985907 0.087936
-0.002276 0.071819 0.645904 0.136022 0.987842 0.075272
0.004447 0.071211 0.644154 0.178035 0.977739 0.111044
0.012098 0.069768 0.644084 0.286213 0.955285 0.074247
0.018858 0.066469 0.644310 0.624054 0.781288 0.012075
-0.048538 0.072054 0.642403 -0.199823 0.972711 0.117915
-0.043769 0.072754 0.643702 -0.164908 0.982009 0.091999
-0.036020 0.073332 0.644164 -0.099099 0.992005 0.078141
-0.028080 0.073916 0.643914 -0.038787 0.996799 0.069908
-0.020154 0.073996 0.643714 0.010717 0.997193 0.074108
-0.011943 0.073611 0.643850 0.062204 0.994486 0.084427
-0.004269 0.072979 0.643414 0.119340 0.986616 0.111116
0.002681 0.072583 0.642773 0.154393 0.980060 0.125080
0.008950 0.072086 0.641778 0.227788 0.969808 0.087097
-0.057482 0.015125 0.651804 -0.460793 -0.886085 0.050232
-0.051995 0.013243 0.652000 -0.245216 -0.967737 0.057918
-0.043920 0.011674 0.652002 -0.164698 -0.984959 0.052259
-0.035938 0.010516 0.652039 -0.112365 -0.992452 0.049133
-0.027954 0.009807 0.652034 -0.050743 -0.997800 0.042675
-0.020112 0.009611 0.651995 0.001119 -0.999138 0.041494
-0.012060 0.009806 0.652062 0.062745 -0.997147 0.041964
-0.004068 0.010554 0.652058 0.125833 -0.991255 0.039743
0.003919 0.011757 0.652010 0.178847 -0.983093 0.039264
0.012025 0.013440 0.652084 0.264567 -0.963487 0.041183
0.017397 0.015147 0.652202 0.518459 -0.854859 0.020394
-0.064241 0.023444 0.651063 -0.908848 -0.415523 0.036544
-0.061657 0.019415 0.651999 -0.790427 -0.611153 0.041445
0.021423 0.019511 0.652066 0.825880 -0.563780 -0.008559
0.024221 0.023601 0.651770 0.943104 -0.330907 -0.032485
-0.065568 0.028005 0.652096 -0.958517 -0.283656 0.027996
-0.063894 0.024377 0.650880 -0.920273 -0.389753 0.034506
0.023826 0.024695 0.651365 0.944216 -0.327617 -0.033521
0.025104 0.028282 0.652216 0.972507 -0.228851 -0.043088
-0.067090 0.035961 0.652058 -0.993000 -0.115615 0.024190
0.026265 0.035902 0.652106 0.994445 -0.089665 -0.055125
-0.067278 0.043934 0.652031 -0.998569 0.047153 0.025232
0.026515 0.044006 0.652073 0.997860 0.034629 -0.055461
-0.066331 0.051878 0.651957 -0.983629 0.178151 0.027111
0.025724 0.051974 0.651996 0.982735 0.179323 -0.045555
-0.064845 0.058125 0.651785 -0.948452 0.315512 0.029846
-0.063034 0.062153 0.652117 -0.886829 0.460595 0.037234
0.022709 0.061386 0.651981 0.875913 0.482221 -0.015458
0.024495 0.057680 0.652204 0.935647 0.351770 -0.028681
-0.059343 0.067123 0.652055 -0.693561 0.719004 0.044794
-0.052009 0.070399 0.651961 -0.257506 0.964996 0.049736
-0.044817 0.071408 0.652549 -0.173593 0.983600 0.048962
-0.038865 0.071748 0.654099 -0.130437 0.990248 0.048931
-0.002503 0.071631 0.652701 0.142635 0.988579 0.048651
0.004461 0.070744 0.651904 0.180584 0.982225 0.051229
0.012049 0.069314 0.652133 0.250773 0.966813 0.048840
0.018914 0.066152 0.652018 0.623602 0.781579 0.015981
-0.043093 0.072547 0.651700 -0.164215 0.985229 0.048558
-0.035684 0.073155 0.652064 -0.104311 0.993438 0.046914
-0.027787 0.073572 0.651741 -0.040643 0.998237 0.043249
-0.019829 0.073598 0.651880 0.018134 0.998833 0.044769
-0.012010 0.073219 0.651745 0.075417 0.995888 0.050195
-0.004941 0.072690 0.651932 0.126353 0.990705 0.050377
0.001672 0.072299 0.651204 0.161279 0.985691 0.049022
-0.057101 0.015307 0.659695 -0.433041 -0.899814 0.053016
-0.052055 0.013820 0.660106 -0.252191 -0.965979 0.057310
-0.043956 0.012141 0.659980 -0.167886 -0.984183 0.056551
-0.035940 0.010946 0.660075 -0.115281 -0.991748 0.056087
-0.028075 0.010217 0.659984 -0.055564 -0.996970 0.054446
-0.020187 0.009992 0.659981 0.003997 -0.998512 0.054381
-0.012072 0.010192 0.659950 0.062746 -0.996444 0.056226
-0.003918 0.010972 0.660213 0.122039 -0.991155 0.052133
0.003966 0.012116 0.660042 0.176872 -0.983015 0.048970
0.012002 0.013786 0.660054 0.253487 -0.966391 0.042805
0.017244 0.015293 0.660100 0.483325 -0.875013 0.027372
-0.064206 0.023711 0.659315 -0.894467 -0.445211 0.041424
-0.061215 0.019482 0.659961 -0.772682 -0.633100 0.046335
0.021489 0.019485 0.659969 0.806087 -0.591753 -0.007244
0.024277 0.023196 0.660391 0.927173 -0.373675 -0.026774
-0.065302 0.027928 0.659959 -0.955411 -0.293272 0.034366
-0.063658 0.024578 0.660474 -0.920806 -0.388359 0.035958
0.023929 0.024464 0.658335 0.901942 -0.431557 -0.016082
0.025312 0.027957 0.660063 0.966553 -0.253462 -0.039158
-0.066858 0.035767 0.659915 -0.992022 -0.122544 0.029568
0.026698 0.035887 0.660123 0.994179 -0.095828 -0.049241
-0.067047 0.043964 0.660025 -0.998432 0.047437 0.029719
0.026951 0.043776 0.660107 0.998164 0.033927 -0.050181
-0.066082 0.052053 0.659938 -0.982053 0.185582 0.033634
0.026113 0.051940 0.660000 0.980510 0.192100 -0.041197
-0.064655 0.057868 0.659819 -0.945115 0.324466 0.038465
-0.062818 0.061847 0.660117 -0.885336 0.463009 0.042453
0.022690 0.061710 0.659943 0.852419 0.522727 -0.011728
0.024663 0.057795 0.660086 0.923691 0.382305 -0.025254
-0.059083 0.066868 0.659921 -0.685955 0.726032 0.048401
-0.052005 0.069987 0.659873 -0.267513 0.962201 0.051055
-0.044972 0.071212 0.660190 -0.176992 0.982807 0.052585
-0.037189 0.071735 0.660845 -0.114199 0.991986 0.054057
-0.031848 0.071993 0.661328 -0.075786 0.995546 0.056071
-0.009414 0.071849 0.661117 0.094497 0.993678 0.060620
-0.003758 0.071430 0.660272 0.133266 0.989305 0.059291
0.004067 0.070534 0.660177 0.176163 0.982737 0.056517
0.012242 0.068822 0.659937 0.255948 0.965315 0.051554
0.018813 0.066159 0.660049 0.562104 0.826786 0.021535
-0.042290 0.072351 0.659828 -0.157615 0.986031 0.053864
-0.035682 0.072892 0.659699 -0.104611 0.993008 0.054691
-0.028018 0.073216 0.659846 -0.043785 0.997504 0.055392
-0.020088 0.073235 0.660002 0.019676 0.998210 0.056471
-0.012353 0.072843 0.659904 0.076256 0.995328 0.059223
-0.004671 0.072615 0.659549 0.124003 0.990515 0.059184
0.000342 0.072072 0.659376 0.153696 0.986453 0.057336
-0.056751 0.015459 0.667765 -0.399713 -0.914918 0.056169
-0.051970 0.014202 0.668104 -0.249528 -0.966868 0.053870
-0.043934 0.012582 0.668002 -0.162512 -0.984730 0.062428
-0.035970 0.011437 0.668073 -0.116235 -0.991026 0.066006
-0.028065 0.010695 0.667971 -0.056790 -0.996194 0.066131
-0.020123 0.010447 0.667925 0.004971 -0.997844 0.065443
-0.012087 0.010716 0.668049 0.061438 -0.995985 0.065106
-0.004022 0.011382 0.668117 0.119228 -0.990875 0.062866
0.003938 0.012562 0.667990 0.170922 -0.983584 0.057859
0.011936 0.014163 0.668143 0.243012 -0.968705 0.050563
0.017128 0.015453 0.667867 0.444075 -0.895385 0.032908
-0.064023 0.023372 0.668829 -0.813566 -0.578240 0.061232
-0.060759 0.019595 0.668051 -0.752034 -0.656961 0.053367
-0.055941 0.016062 0.669101 -0.425418 -0.903388 0.053949
0.021224 0.019178 0.667960 0.759614 -0.650372 0.001795
0.024336 0.023418 0.668300 0.919496 -0.392257 -0.025712
-0.065145 0.028426 0.667893 -0.957731 -0.284715 0.041089
-0.063753 0.024895 0.668568 -0.921747 -0.385330 0.043621
0.025616 0.027977 0.667967 0.963744 -0.264490 -0.035251
-0.066604 0.036007 0.667979 -0.992071 -0.119580 0.038682
0.027059 0.035916 0.668067 0.993815 -0.102170 -0.043516
-0.066798 0.043935 0.668007 -0.997982 0.049927 0.039236
0.027338 0.043891 0.668137 0.998215 0.038316 -0.045810
-0.065813 0.051872 0.667963 -0.982337 0.182386 0.041830
-0.063911 0.055588 0.669149 -0.740733 0.668538 0.066119
0.026425 0.051980 0.668104 0.979153 0.199445 -0.038481
-0.064550 0.057267 0.667586 -0.949653 0.310099 0.044700
-0.062696 0.061219 0.668190 -0.886894 0.459234 0.050228
0.022637 0.061959 0.668117 0.825756 0.563969 -0.008073
0.024792 0.058024 0.668009 0.916750 0.398751 -0.023829
-0.058947 0.066517 0.667699 -0.693471 0.718539 0.052915
-0.052153 0.069509 0.668107 -0.276562 0.959485 0.053871
-0.044419 0.071002 0.668127 -0.171369 0.983587 0.056478
-0.036325 0.071491 0.668128 -0.104267 0.992842 0.058254
-0.028366 0.071764 0.670165 -0.044642 0.997084 0.061887
-0.019538 0.071834 0.670427 0.024700 0.997518 0.065940
-0.011410 0.071653 0.668844 0.084430 0.994103 0.068052
-0.003772 0.071089 0.667947 0.130054 0.989266 0.066618
0.003894 0.070071 0.668059 0.172377 0.982925 0.064372
0.011998 0.068471 0.668079 0.232176 0.970938 0.058088
0.018853 0.065822 0.667952 0.538275 0.842318 0.027564
-0.041014 0.072141 0.667080 -0.145486 0.987668 0.057852
-0.035703 0.072629 0.667684 -0.102748 0.992900 0.059942
-0.027814 0.072855 0.667651 -0.039784 0.997208 0.063189
-0.019849 0.072849 0.667705 0.024797 0.997485 0.066394
-0.012567 0.072728 0.667360 0.075287 0.994852 0.067828
-0.005558 0.072340 0.667840 0.117670 0.990751 0.067567
-0.056570 0.015582 0.675440 -0.371197 -0.926419 0.062940
-0.051801 0.014656 0.675945 -0.244015 -0.967659 0.063970
-0.043996 0.013152 0.675989 -0.159690 -0.985189 0.062461
-0.036011 0.012008 0.676104 -0.115333 -0.991092 0.066597
-0.028034 0.011267 0.675926 -0.057913 -0.996066 0.067071
-0.020115 0.010985 0.675795 0.003812 -0.997816 0.065941
-0.012125 0.011248 0.676133 0.060851 -0.996101 0.063877
-0.004000 0.011928 0.675981 0.116597 -0.991196 0.062731
0.003909 0.013047 0.675988 0.166400 -0.984333 0.058310
0.011974 0.014604 0.676045 0.234041 -0.970893 0.050907
0.016880 0.015630 0.675402 0.398375 -0.916358 0.039811
-0.060197 0.019623 0.675976 -0.731305 -0.679323 0.060930
-0.055603 0.016229 0.677139 -0.420681 -0.905255 0.059500
0.015841 0.016199 0.676378 0.331473 -0.942580 0.040847
0.020957 0.018951 0.676132 0.712010 -0.702098 0.010001
0.024388 0.023256 0.676015 0.907640 -0.419288 -0.019687
-0.064942 0.028907 0.675889 -0.958167 -0.281486 0.051777
-0.063552 0.025148 0.676315 -0.918655 -0.391484 0.053040
0.025833 0.027863 0.676034 0.958353 -0.283937 -0.030656
-0.066226 0.035878 0.676006 -0.990895 -0.125231 0.049435
0.027399 0.035977 0.676123 0.993812 -0.104176 -0.038542
-0.066414 0.044072 0.675955 -0.997088 0.058399 0.049050
0.027660 0.044006 0.675912 0.998321 0.041133 -0.040792
-0.065374 0.052167 0.675983 -0.978561 0.199802 0.049979
0.026781 0.051787 0.676133 0.978171 0.204931 -0.034418
-0.064289 0.057031 0.675334 -0.948999 0.311098 0.051172
-0.062512 0.060663 0.676164 -0.893812 0.445041 0.055125
0.022658 0.062009 0.675896 0.798918 0.601430 -0.003334
0.024976 0.057992 0.675851 0.909098 0.416161 -0.018738
-0.058705 0.066165 0.675776 -0.701116 0.710695 0.057864
-0.052097 0.069053 0.676057 -0.275776 0.959724 0.053631
-0.043912 0.070679 0.676194 -0.164571 0.984904 0.053666
-0.036681 0.071219 0.676343 -0.105060 0.992920 0.055436
-0.028364 0.071631 0.676283 -0.038119 0.997484 0.059766
-0.019844 0.071647 0.676605 0.028065 0.997532 0.064362
-0.011894 0.071251 0.676308 0.082141 0.994367 0.066979
-0.003984 0.070755 0.676024 0.126873 0.989688 0.066495
0.003927 0.069582 0.675854 0.168992 0.983587 0.063239
0.012008 0.067954 0.675977 0.224356 0.972878 0.056323
0.018631 0.065721 0.676250 0.481073 0.876082 0.032380
-0.035096 0.072330 0.675570 -0.095232 0.993780 0.057719
-0.027899 0.072705 0.675892 -0.036559 0.997463 0.061076
-0.020250 0.072748 0.675599 0.023335 0.997575 0.065569
-0.012079 0.072435 0.675520 0.078677 0.994625 0.067318
-0.006702 0.072102 0.673158 0.109324 0.991605 0.069043
-0.056876 0.015916 0.682070 -0.357746 -0.931919 0.059538
-0.051525 0.015014 0.683922 -0.236549 -0.970034 0.055481
-0.043928 0.013600 0.684096 -0.158149 -0.985985 0.053126
-0.035978 0.012477 0.684050 -0.111567 -0.992186 0.055852
-0.028039 0.011776 0.684101 -0.058068 -0.996581 0.058766
-0.020060 0.011518 0.683958 0.003573 -0.998208 0.059729
-0.012005 0.011747 0.684058 0.059397 -0.996526 0.058371
-0.003977 0.012386 0.683968 0.113955 -0.991950 0.055214
0.003945 0.013499 0.684006 0.162700 -0.985355 0.051036
0.011719 0.014925 0.683931 0.224050 -0.973364 0.048630
0.016613 0.015735 0.683366 0.365855 -0.929829 0.039597
-0.059821 0.019899 0.684015 -0.730331 -0.680044 0.064474
-0.055081 0.016355 0.684458 -0.390033 -0.919093 0.056055
0.015005 0.016214 0.684321 0.273034 -0.960975 0.044487
0.020612 0.018835 0.684135 0.657090 -0.753669 0.014710
0.024421 0.023195 0.683688 0.896899 -0.441876 -0.017817
-0.064688 0.029595 0.683725 -0.962258 -0.264908 0.062322
-0.063329 0.025776 0.684323 -0.924291 -0.376532 0.062521
0.026146 0.028040 0.683996 0.957713 -0.286374 -0.027855
-0.065816 0.035990 0.684061 -0.990019 -0.127699 0.059629
0.027671 0.035851 0.684081 0.993419 -0.109734 -0.032833
-0.066025 0.043859 0.684031 -0.997020 0.052192 0.056814
0.027967 0.043888 0.683907 0.998781 0.035764 -0.034012
-0.065039 0.051771 0.683885 -0.979187 0.194948 0.056459
-0.063774 0.055392 0.684338 -0.947989 0.313621 0.054398
0.026964 0.052117 0.683982 0.973074 0.228614 -0.029381
-0.064138 0.056483 0.681761 -0.952128 0.300680 0.055176
-0.062162 0.060293 0.684046 -0.892632 0.446789 0.059893
0.022708 0.061960 0.683924 0.767361 0.641204 0.003937
0.025098 0.058132 0.683922 0.895172 0.445497 -0.014133
-0.058220 0.066002 0.683766 -0.685817 0.725108 0.062241
-0.052135 0.068685 0.684068 -0.295942 0.953709 0.053456
-0.044150 0.070199 0.684069 -0.166915 0.984590 0.052164
-0.036426 0.071176 0.684281 -0.100247 0.993494 0.054038
-0.027930 0.071196 0.683878 -0.030510 0.997798 0.058892
-0.019943 0.071183 0.683729 0.030635 0.997464 0.064247
-0.011643 0.071037 0.684240 0.084253 0.994132 0.067843
-0.004076 0.070289 0.684127 0.124802 0.989893 0.067351
0.003998 0.069023 0.684041 0.164555 0.984236 0.064817
0.012013 0.067514 0.684075 0.220840 0.973577 0.058120
0.018589 0.065458 0.684056 0.452952 0.890774 0.036832
-0.033429 0.072132 0.682168 -0.078831 0.995316 0.055960
-0.027925 0.072304 0.683973 -0.031237 0.997754 0.059256
-0.020287 0.072322 0.683875 0.027355 0.997546 0.064451
-0.014227 0.072163 0.682142 0.067053 0.995462 0.067518
-0.056194 0.015944 0.688034 -0.336384 -0.939469 0.065140
-0.050929 0.015251 0.691839 -0.221825 -0.973583 0.054119
-0.044013 0.014040 0.691967 -0.158080 -0.985912 0.054670
-0.036017 0.012941 0.692031 -0.110827 -0.992105 0.058696
-0.028052 0.012223 0.692129 -0.056869 -0.996763 0.056838
-0.020086 0.011989 0.692121 0.002769 -0.998337 0.057578
-0.012109 0.012183 0.692071 0.057703 -0.996700 0.057089
-0.004025 0.012839 0.691954 0.110486 -0.992405 0.054092
0.003938 0.013902 0.692033 0.160713 -0.985657 0.051501
0.011339 0.015187 0.691887 0.217760 -0.974756 0.049300
0.016607 0.015957 0.689353 0.374130 -0.926755 0.033957
-0.059301 0.020053 0.692000 -0.724783 -0.685611 0.068024
-0.054336 0.016523 0.692258 -0.361046 -0.930774 0.057492
0.014585 0.016329 0.692558 0.252616 -0.966401 0.047473
0.020292 0.018746 0.692119 0.605265 -0.795723 0.021876
0.024510 0.023050 0.692079 0.885790 -0.463935 -0.011837
-0.064416 0.030327 0.691425 -0.965191 -0.252993 0.066346
-0.063061 0.026643 0.692217 -0.931061 -0.358592 0.067353
0.026285 0.027919 0.691891 0.953187 -0.301509 -0.022961
-0.065297 0.036006 0.692012 -0.989294 -0.130239 0.065846
0.027912 0.035998 0.691921 0.993761 -0.107782 -0.028682
-0.065520 0.044029 0.692094 -0.996552 0.051268 0.065240
0.028224 0.043928 0.692052 0.998883 0.036563 -0.029920
-0.064717 0.051211 0.691794 -0.981940 0.177564 0.065308
-0.063661 0.054841 0.692835 -0.955863 0.286386 0.065634
0.027243 0.051998 0.692121 0.970986 0.237885 -0.024433
-0.061709 0.060072 0.691984 -0.890790 0.449149 0.068987
0.022460 0.062150 0.692284 0.728200 0.685291 0.010008
0.025197 0.058159 0.691986 0.888145 0.459469 -0.009298
-0.057850 0.065677 0.691824 -0.693933 0.716917 0.066993
-0.052074 0.068198 0.692043 -0.302155 0.951656 0.055262
-0.044013 0.069864 0.691937 -0.165759 0.984759 0.052676
-0.035950 0.070805 0.692067 -0.093241 0.994210 0.053403
-0.028343 0.071228 0.691960 -0.029644 0.997932 0.057031
-0.019996 0.071093 0.692097 0.034681 0.997565 0.060504
-0.012084 0.070617 0.691888 0.083409 0.994520 0.063024
-0.004002 0.069683 0.692191 0.126017 0.989916 0.064700
0.003919 0.068487 0.692008 0.161774 0.984710 0.064621
0.012111 0.067018 0.692038 0.205879 0.976697 0.060639
0.018313 0.065245 0.691811 0.408017 0.911964 0.042951
-0.026529 0.072061 0.688809 -0.015566 0.998143 0.058899
-0.021823 0.072049 0.688921 0.019970 0.997897 0.061669
-0.050201 0.015442 0.699793 -0.213934 -0.975475 0.051779
-0.043997 0.014483 0.699994 -0.157187 -0.986297 0.050106
-0.035997 0.013359 0.700013 -0.107330 -0.993034 0.048623
-0.027974 0.012694 0.700021 -0.058485 -0.996868 0.053235
-0.020083 0.012393 0.700098 0.002993 -0.998567 0.053440
-0.011996 0.012624 0.700014 0.056622 -0.996945 0.053801
-0.003912 0.013267 0.699993 0.109101 -0.992638 0.052595
0.003884 0.014321 0.700035 0.158326 -0.986105 0.050297
0.010523 0.015399 0.699856 0.208845 -0.976728 0.048846
-0.059033 0.020544 0.699900 -0.737558 -0.671126 0.074823
-0.053712 0.016772 0.700363 -0.355359 -0.932835 0.059486
0.013990 0.016468 0.700562 0.239171 -0.969827 0.047252
0.020273 0.018959 0.700115 0.583711 -0.811568 0.025294
0.024532 0.023110 0.699967 0.868065 -0.496432 -0.004267
-0.064192 0.031130 0.698393 -0.970428 -0.229809 0.073871
-0.062815 0.027612 0.700249 -0.937652 -0.339047 0.076526
0.026422 0.027809 0.699997 0.948561 -0.316091 -0.017830
-0.064779 0.036094 0.699950 -0.988415 -0.131817 0.075229
-0.063859 0.033155 0.701616 -0.979245 -0.188116 0.075447
0.028118 0.035916 0.700000 0.993370 -0.111893 -0.026398
-0.064980 0.043891 0.699956 -0.995930 0.049501 0.075315
